0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[257.0322265625, 466.0921325683594]","[375.29058837890625, 495.7991638183594]","[179.5012969970703, 562.70458984375]","[405.9417724609375, 620.173095703125]","[177.4989013671875, 654.080810546875]","[419.6280212402344, 711.8590087890625]","[268.63958740234375, 527.4749755859375]","[348.084228515625, 539.6273193359375]","[259.27813720703125, 578.676513671875]","[354.1292724609375, 602.2618408203125]","[189.12213134765625, 651.311767578125]","[290.29400634765625, 685.8323974609375]"
1,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[243.87538146972656, 452.5079040527344]","[365.213623046875, 479.307861328125]","[172.85430908203125, 559.0714111328125]","[402.53271484375, 613.2317504882812]","[172.21371459960938, 651.7850952148438]","[415.2506103515625, 705.6356201171875]","[268.39935302734375, 541.73828125]","[350.247314453125, 553.139404296875]","[260.08612060546875, 577.9166259765625]","[357.8350830078125, 599.18310546875]","[192.3299102783203, 657.13671875]","[298.4168701171875, 687.1806030273438]"
2,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[243.2244873046875, 450.27642822265625]","[364.3614501953125, 476.2867431640625]","[172.41734313964844, 558.8731689453125]","[402.9590148925781, 611.951904296875]","[172.4182891845703, 651.3052368164062]","[416.1734619140625, 706.1827392578125]","[266.1898498535156, 543.19140625]","[347.99053955078125, 554.4076538085938]","[261.6118469238281, 572.507080078125]","[358.1214294433594, 593.5636596679688]","[191.63125610351562, 659.4094848632812]","[296.1794128417969, 690.162353515625]"
3,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[240.55718994140625, 445.55584716796875]","[360.362548828125, 471.0356140136719]","[171.48910522460938, 553.73046875]","[400.444580078125, 605.0971069335938]","[171.6216278076172, 647.690673828125]","[412.2928466796875, 700.3655395507812]","[268.82452392578125, 546.5601196289062]","[350.8625793457031, 557.8673095703125]","[262.6163330078125, 572.01513671875]","[365.4210510253906, 592.9266357421875]","[195.68275451660156, 663.5983276367188]","[312.985107421875, 694.426513671875]"
4,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[240.38401794433594, 446.35308837890625]","[359.79693603515625, 471.0017395019531]","[171.9815673828125, 555.9202880859375]","[400.2512512207031, 605.9456176757812]","[169.65118408203125, 650.9727783203125]","[415.3680725097656, 702.3658447265625]","[264.84490966796875, 543.26708984375]","[346.3306884765625, 554.230224609375]","[262.4788818359375, 568.8289794921875]","[365.2224426269531, 589.2254638671875]","[193.36761474609375, 660.70703125]","[309.4990539550781, 691.1240844726562]"
5,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[232.3567657470703, 439.5449523925781]","[350.13787841796875, 456.3183288574219]","[170.03359985351562, 553.153076171875]","[394.17913818359375, 588.755859375]","[166.34849548339844, 648.964111328125]","[404.8341979980469, 686.2178955078125]","[269.4258728027344, 566.8445434570312]","[352.26861572265625, 575.4881591796875]","[264.21044921875, 570.1884155273438]","[380.2575988769531, 585.6021728515625]","[198.39773559570312, 671.6347045898438]","[342.7723693847656, 695.6322021484375]"
6,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[229.587646484375, 440.4386901855469]","[346.2479553222656, 452.6343994140625]","[168.71783447265625, 554.4223022460938]","[393.02691650390625, 581.456787109375]","[163.997802734375, 646.3970336914062]","[403.8230895996094, 678.3060913085938]","[270.2860412597656, 576.77490234375]","[351.0931091308594, 583.9086303710938]","[269.25653076171875, 567.4788818359375]","[375.49224853515625, 580.0987548828125]","[204.8646697998047, 673.532958984375]","[335.68670654296875, 694.760498046875]"
7,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[229.78134155273438, 440.6260070800781]","[347.22332763671875, 452.6561279296875]","[167.10365295410156, 553.0809326171875]","[393.15472412109375, 580.8421630859375]","[161.94639587402344, 642.0614624023438]","[403.7576904296875, 677.05908203125]","[270.07391357421875, 582.5855712890625]","[350.3299560546875, 589.30078125]","[267.5940246582031, 565.12060546875]","[366.7971496582031, 577.2013549804688]","[202.1654052734375, 672.1943359375]","[320.41632080078125, 693.2525024414062]"
8,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[231.35989379882812, 441.3626708984375]","[347.8426208496094, 455.6695861816406]","[167.09918212890625, 551.7410888671875]","[392.99505615234375, 581.6544799804688]","[163.52658081054688, 642.1956787109375]","[403.3080139160156, 675.1085815429688]","[269.99920654296875, 573.81689453125]","[349.430908203125, 581.402099609375]","[268.3006286621094, 563.7865600585938]","[364.8131103515625, 577.9375610351562]","[201.51791381835938, 671.951416015625]","[315.5159606933594, 695.2437744140625]"
9,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[233.7572021484375, 441.845703125]","[347.8502197265625, 456.1729431152344]","[168.66152954101562, 551.3973999023438]","[394.0619201660156, 580.0860595703125]","[164.649169921875, 643.067626953125]","[405.5224914550781, 673.55322265625]","[269.79315185546875, 566.8738403320312]","[347.18359375, 574.3375854492188]","[268.52862548828125, 559.5452880859375]","[359.956787109375, 574.1768798828125]","[199.1538848876953, 672.143310546875]","[305.56707763671875, 696.57763671875]"
