19,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[1190.252197265625, 363.4942932128906]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[1187.01953125, 527.5167236328125]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
20,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[1193.167724609375, 369.8134460449219]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
21,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[1195.20166015625, 371.49444580078125]","[1192.7564697265625, 369.3573303222656]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[1185.9423828125, 529.2775268554688]","[1185.663818359375, 526.7681884765625]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
22,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[1194.4625244140625, 375.9233093261719]","[1189.6168212890625, 373.99566650390625]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[1185.877197265625, 530.97412109375]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
23,"[1179.75, 322.716064453125]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[1193.743408203125, 374.8121337890625]","[1185.3594970703125, 373.3074645996094]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
24,"[1179.1910400390625, 322.0709228515625]","[1183.482421875, 311.70770263671875]","[1173.9495849609375, 312.8083801269531]","[0.0, 0.0]","[0.0, 0.0]","[1195.561279296875, 366.2002258300781]","[1185.3917236328125, 367.3334655761719]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
25,"[1175.177734375, 322.4801330566406]","[1181.160888671875, 312.3363952636719]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[1193.25830078125, 375.652587890625]","[1181.1917724609375, 374.2142028808594]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[1187.3314208984375, 527.7479248046875]","[1180.6800537109375, 525.912109375]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
26,"[1173.407470703125, 323.4500427246094]","[1179.9178466796875, 313.1043701171875]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[1194.761962890625, 378.30126953125]","[1180.316162109375, 377.1329040527344]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[1189.22509765625, 532.7161865234375]","[1180.8524169921875, 530.873046875]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
27,"[1171.91259765625, 324.8612365722656]","[1179.0299072265625, 314.37261962890625]","[1166.588623046875, 314.77667236328125]","[1191.71875, 319.01409912109375]","[0.0, 0.0]","[1195.3372802734375, 377.785400390625]","[1178.2666015625, 376.8712463378906]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[1189.998291015625, 532.4678955078125]","[1179.758544921875, 530.7356567382812]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
28,"[1170.977294921875, 328.1759948730469]","[1177.9376220703125, 316.50152587890625]","[1164.4395751953125, 318.25]","[1194.460205078125, 317.21795654296875]","[0.0, 0.0]","[1199.522705078125, 373.62481689453125]","[1180.509765625, 376.524658203125]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
