0,refrigerator,601,134,1817,2127
1,refrigerator,603,134,1819,2128
2,refrigerator,606,134,1819,2127
3,refrigerator,605,134,1818,2128
4,refrigerator,604,133,1818,2128
5,refrigerator,605,134,1819,2129
6,refrigerator,604,134,1819,2128
7,refrigerator,605,134,1819,2129
8,refrigerator,605,133,1819,2129
9,refrigerator,603,133,1819,2129
10,refrigerator,608,133,1819,2128
11,refrigerator,605,133,1819,2128
12,refrigerator,605,134,1819,2128
13,refrigerator,604,133,1819,2128
14,refrigerator,605,133,1819,2128
15,refrigerator,604,133,1819,2128
16,refrigerator,605,133,1819,2128
17,refrigerator,605,133,1819,2128
18,refrigerator,607,133,1819,2128
19,refrigerator,606,133,1819,2128
20,refrigerator,605,133,1819,2128
21,refrigerator,607,133,1818,2128
22,refrigerator,604,132,1818,2128
23,refrigerator,603,132,1818,2128
24,refrigerator,603,133,1819,2128
25,refrigerator,604,133,1819,2128
26,refrigerator,603,133,1819,2128
27,refrigerator,605,133,1819,2128
28,refrigerator,604,133,1818,2128
29,refrigerator,604,133,1818,2128
30,refrigerator,604,133,1819,2128
31,refrigerator,603,133,1818,2128
32,refrigerator,602,133,1818,2128
33,refrigerator,602,133,1818,2128
34,refrigerator,602,133,1818,2128
35,refrigerator,602,133,1818,2128
36,refrigerator,601,133,1818,2128
37,refrigerator,600,133,1818,2128
38,refrigerator,600,132,1818,2128
39,refrigerator,601,133,1818,2128
40,refrigerator,601,133,1818,2128
41,refrigerator,600,133,1818,2128
42,refrigerator,600,134,1818,2128
43,refrigerator,600,133,1817,2128
44,refrigerator,601,133,1817,2128
45,refrigerator,601,133,1818,2128
46,refrigerator,601,133,1817,2128
47,refrigerator,602,133,1817,2128
48,refrigerator,601,133,1818,2128
49,refrigerator,603,133,1818,2128
50,refrigerator,602,133,1818,2128
51,refrigerator,603,134,1818,2128
52,refrigerator,602,133,1818,2128
53,refrigerator,602,133,1818,2128
54,refrigerator,602,133,1818,2128
55,refrigerator,601,133,1818,2128
56,refrigerator,602,133,1818,2128
57,refrigerator,602,134,1818,2128
58,refrigerator,602,133,1819,2128
59,refrigerator,602,133,1818,2128
60,refrigerator,602,133,1819,2128
61,refrigerator,601,134,1819,2128
62,refrigerator,601,134,1818,2128
63,refrigerator,601,134,1818,2128
64,refrigerator,601,133,1818,2128
65,refrigerator,600,134,1819,2128
66,refrigerator,601,133,1819,2128
67,refrigerator,601,133,1819,2128
68,refrigerator,600,133,1818,2128
69,refrigerator,600,133,1819,2128
70,refrigerator,600,133,1818,2128
71,refrigerator,600,133,1819,2128
72,refrigerator,601,133,1818,2128
73,refrigerator,601,133,1818,2128
74,refrigerator,602,133,1818,2128
75,refrigerator,602,133,1818,2128
76,refrigerator,602,133,1818,2128
77,refrigerator,602,134,1818,2128
78,refrigerator,602,134,1818,2128
79,refrigerator,601,134,1818,2128
80,refrigerator,601,134,1817,2128
81,refrigerator,600,133,1818,2128
82,refrigerator,601,133,1818,2128
83,refrigerator,602,133,1818,2128
84,refrigerator,602,133,1818,2128
85,refrigerator,604,133,1818,2128
86,refrigerator,603,133,1818,2128
87,refrigerator,602,133,1819,2128
88,refrigerator,602,133,1819,2128
89,refrigerator,602,133,1819,2128
90,refrigerator,603,134,1818,2128
91,refrigerator,602,134,1818,2128
92,refrigerator,602,134,1818,2128
93,refrigerator,601,134,1818,2128
94,refrigerator,601,134,1818,2128
95,refrigerator,601,134,1817,2128
96,refrigerator,602,134,1818,2128
97,refrigerator,601,134,1818,2128
98,refrigerator,601,134,1818,2128
99,refrigerator,601,134,1819,2128
100,refrigerator,601,133,1819,2128
101,refrigerator,602,134,1819,2127
102,refrigerator,602,133,1819,2128
103,refrigerator,601,133,1818,2128
104,refrigerator,600,133,1818,2128
105,refrigerator,600,134,1818,2128
106,refrigerator,601,133,1818,2128
107,refrigerator,600,133,1818,2128
108,refrigerator,600,133,1819,2128
108,person,3561,154,3838,2127
109,refrigerator,599,133,1819,2128
109,person,3470,86,3838,2130
110,refrigerator,601,133,1818,2127
110,person,3357,43,3838,2134
111,refrigerator,599,133,1818,2128
111,person,3230,31,3838,2129
112,refrigerator,600,133,1817,2128
112,person,3121,30,3837,2131
113,refrigerator,599,134,1817,2128
113,person,3021,35,3838,2129
114,refrigerator,598,133,1817,2128
114,person,2937,41,3837,2131
115,refrigerator,596,133,1817,2128
115,person,3051,51,3837,2126
116,refrigerator,597,133,1817,2128
116,person,2837,62,3837,2131
117,refrigerator,598,133,1818,2128
117,person,2751,68,3833,2129
118,refrigerator,599,133,1818,2128
118,person,2624,85,3719,2127
119,refrigerator,598,132,1818,2128
119,person,2522,95,3625,2131
120,refrigerator,599,133,1818,2128
120,person,2437,91,3522,2134
121,refrigerator,599,133,1819,2128
121,person,2362,89,3424,2133
122,refrigerator,598,133,1818,2128
122,person,2316,89,3339,2129
123,refrigerator,598,133,1818,2128
123,person,2295,83,3260,2131
124,refrigerator,598,133,1817,2128
124,person,2299,70,3200,2134
125,refrigerator,595,133,1817,2128
125,person,2326,65,3129,2134
126,refrigerator,598,133,1818,2128
126,person,2259,65,3066,2131
127,refrigerator,597,133,1818,2128
127,person,2176,58,3012,2127
128,refrigerator,596,132,1818,2128
128,person,2118,58,2957,2132
129,refrigerator,598,133,1817,2128
129,person,2059,62,2899,2134
130,refrigerator,599,133,1817,2129
130,person,2013,61,2845,2133
131,refrigerator,601,133,1818,2129
131,person,1964,72,2790,2138
132,refrigerator,601,134,1819,2129
132,person,1889,88,2730,2138
133,refrigerator,599,134,1820,2129
133,person,1802,98,2669,2139
134,refrigerator,601,134,1822,2128
134,person,1704,108,2607,2135
135,refrigerator,599,133,1821,2128
135,person,1623,120,2549,2138
136,refrigerator,599,131,1816,2128
136,person,1551,126,2504,2140
137,refrigerator,598,131,1802,2128
137,person,1491,129,2456,2137
138,refrigerator,598,130,1792,2127
138,person,1426,128,2405,2137
139,refrigerator,598,131,1816,2128
139,person,1354,125,2366,2135
140,refrigerator,598,131,1800,2129
140,person,1300,119,2323,2135
141,refrigerator,599,133,1786,2133
