45,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[61.761531829833984, 671.1788330078125]","[0.0, 0.0]","[106.81945037841797, 789.23095703125]","[0.0, 0.0]","[66.10507202148438, 711.9095458984375]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
49,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
50,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
51,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[253.3226318359375, 773.0489501953125]","[0.0, 0.0]","[256.731689453125, 703.6056518554688]","[0.0, 0.0]","[0.0, 1299.6920166015625]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
52,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
53,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
54,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[87.21241760253906, 0.0]","[0.0, 0.0]","[135.0637969970703, 198.72885131835938]","[0.0, 0.0]","[402.92999267578125, 752.8336181640625]","[0.0, 0.0]","[237.11151123046875, 616.67919921875]","[0.0, 0.0]","[73.89662170410156, 1275.054443359375]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
55,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[165.33206176757812, 24.067291259765625]","[0.0, 0.0]","[244.3040771484375, 246.36318969726562]","[0.0, 0.0]","[414.566650390625, 707.7392578125]","[0.0, 0.0]","[279.87567138671875, 693.752197265625]","[0.0, 0.0]","[181.07369995117188, 1186.4891357421875]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
56,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[215.91400146484375, 25.2872314453125]","[0.0, 0.0]","[291.98504638671875, 279.3387451171875]","[0.0, 0.0]","[447.49468994140625, 696.4317626953125]","[0.0, 0.0]","[357.23419189453125, 540.240234375]","[38.036773681640625, 1097.981689453125]","[232.28521728515625, 1115.6231689453125]","[0.0, 0.0]","[308.1845703125, 1570.453857421875]","[0.0, 0.0]","[0.0, 0.0]"
57,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[267.1280822753906, 21.8759765625]","[0.0, 0.0]","[313.28363037109375, 296.76287841796875]","[0.0, 0.0]","[456.5445556640625, 712.9738159179688]","[0.0, 0.0]","[0.0, 0.0]","[6.3668060302734375, 1060.91552734375]","[230.04681396484375, 1087.5238037109375]","[0.0, 0.0]","[317.89752197265625, 1546.630126953125]","[0.0, 0.0]","[0.0, 0.0]"
58,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[303.197998046875, 18.180633544921875]","[0.0, 0.0]","[351.1490478515625, 277.9534606933594]","[0.0, 0.0]","[455.8499450683594, 702.2737426757812]","[0.0, 0.0]","[333.0938720703125, 610.7235107421875]","[54.19340515136719, 1026.99462890625]","[279.3882141113281, 1050.7032470703125]","[108.2771987915039, 1491.012939453125]","[342.4599609375, 1506.968505859375]","[0.0, 0.0]","[0.0, 0.0]"
59,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[344.59759521484375, 39.016571044921875]","[0.0, 0.0]","[393.2720031738281, 284.8457336425781]","[0.0, 0.0]","[464.96435546875, 682.5830688476562]","[0.0, 0.0]","[0.0, 0.0]","[67.11096954345703, 1015.725830078125]","[305.6800231933594, 1043.1025390625]","[143.83737182617188, 1470.220703125]","[365.04034423828125, 1489.70751953125]","[0.0, 0.0]","[266.7236328125, 1764.345947265625]"
60,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[399.427978515625, 59.246612548828125]","[71.8553466796875, 228.14849853515625]","[446.80413818359375, 291.623291015625]","[0.0, 0.0]","[488.1339111328125, 666.1544189453125]","[0.0, 0.0]","[0.0, 0.0]","[79.67005920410156, 975.2385864257812]","[331.75054931640625, 1001.14892578125]","[168.95750427246094, 1411.40576171875]","[351.8835754394531, 1436.194091796875]","[154.87686157226562, 1746.684814453125]","[217.70558166503906, 1766.762939453125]"
61,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[432.68170166015625, 73.2520751953125]","[109.70848846435547, 254.80641174316406]","[472.94622802734375, 289.0384826660156]","[0.0, 0.0]","[517.47607421875, 642.4207153320312]","[0.0, 0.0]","[0.0, 0.0]","[102.9532241821289, 940.4869384765625]","[340.69073486328125, 957.7908325195312]","[225.31324768066406, 1359.341796875]","[367.56475830078125, 1380.0811767578125]","[194.53668212890625, 1715.0174560546875]","[222.42465209960938, 1738.60107421875]"
62,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[237.0149688720703, 37.98046875]","[435.04827880859375, 64.41595458984375]","[106.32160949707031, 286.1726989746094]","[489.5028991699219, 314.3456726074219]","[22.26367950439453, 676.676025390625]","[556.9249877929688, 649.6275634765625]","[0.0, 0.0]","[0.0, 0.0]","[129.33592224121094, 939.069580078125]","[377.4899597167969, 953.8226318359375]","[243.68646240234375, 1372.24853515625]","[381.71484375, 1389.3485107421875]","[249.95645141601562, 1681.957275390625]","[275.67999267578125, 1691.951171875]"
63,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[248.34732055664062, 46.563079833984375]","[462.6243896484375, 72.13568115234375]","[121.36424255371094, 307.2259826660156]","[516.758544921875, 335.3266296386719]","[26.757774353027344, 665.4071044921875]","[584.3798828125, 632.62744140625]","[0.0, 0.0]","[0.0, 0.0]","[156.91493225097656, 921.472412109375]","[412.4806823730469, 938.001708984375]","[275.7786865234375, 1316.83056640625]","[406.274658203125, 1337.92822265625]","[285.063720703125, 1634.066162109375]","[316.745849609375, 1644.22607421875]"
