28,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
29,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
30,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[23.068153381347656, 587.2351684570312]","[0.0, 0.0]","[172.10055541992188, 805.4991455078125]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
31,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[14.20016098022461, 273.3006591796875]","[0.0, 0.0]","[53.69297790527344, 575.660888671875]","[0.0, 0.0]","[222.64773559570312, 795.0552978515625]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
32,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[26.237525939941406, 130.29478454589844]","[0.0, 0.0]","[58.675201416015625, 520.598388671875]","[0.0, 0.0]","[253.16436767578125, 777.6648559570312]","[0.0, 0.0]","[12.339042663574219, 707.298095703125]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
33,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[58.839054107666016, 161.16082763671875]","[0.0, 0.0]","[90.43168640136719, 514.446533203125]","[0.0, 0.0]","[275.2431335449219, 758.0986328125]","[0.0, 0.0]","[38.49660873413086, 819.0087890625]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
34,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[76.21121978759766, 195.04307556152344]","[0.0, 0.0]","[128.99420166015625, 525.60888671875]","[0.0, 0.0]","[303.4145202636719, 758.1538696289062]","[0.0, 0.0]","[64.65264129638672, 828.3422241210938]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
35,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[129.45668029785156, 163.31405639648438]","[0.0, 0.0]","[164.2142791748047, 507.40606689453125]","[0.0, 0.0]","[324.7205810546875, 752.4622192382812]","[63.74535369873047, 785.0025634765625]","[86.5181884765625, 790.3436279296875]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
36,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[184.22537231445312, 6.6077728271484375]","[0.0, 0.0]","[169.9656982421875, 169.0936279296875]","[0.0, 0.0]","[203.04693603515625, 516.0595703125]","[0.0, 0.0]","[351.1446533203125, 755.7606811523438]","[11.825569152832031, 739.8974609375]","[112.48857879638672, 754.5997924804688]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
37,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[212.8004150390625, 0.0]","[0.0, 0.0]","[194.73861694335938, 145.04379272460938]","[0.0, 0.0]","[239.5729522705078, 510.0861511230469]","[0.0, 0.0]","[381.10125732421875, 746.8079223632812]","[65.40776062011719, 728.0938720703125]","[147.4599151611328, 741.0983276367188]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
38,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[252.77200317382812, 0.0]","[0.0, 0.0]","[225.05001831054688, 143.55184936523438]","[0.0, 0.0]","[269.76519775390625, 514.4771728515625]","[0.0, 0.0]","[411.6729736328125, 746.7635498046875]","[63.837982177734375, 765.8574829101562]","[170.37733459472656, 782.4581298828125]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
39,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[280.7444152832031, 12.10455322265625]","[0.0, 0.0]","[271.66766357421875, 171.35971069335938]","[0.0, 0.0]","[302.1800537109375, 513.453857421875]","[0.0, 0.0]","[426.1061096191406, 766.3434448242188]","[25.098037719726562, 750.0379028320312]","[185.36175537109375, 766.173828125]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
40,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[299.54840087890625, 1.351226806640625]","[0.0, 0.0]","[287.99151611328125, 155.5858612060547]","[0.0, 0.0]","[329.92132568359375, 514.5908813476562]","[0.0, 0.0]","[448.8348083496094, 765.849609375]","[81.43826293945312, 788.5358276367188]","[199.2843017578125, 803.2531127929688]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
41,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[339.25274658203125, 36.11279296875]","[43.94847106933594, 227.16555786132812]","[336.72064208984375, 210.52896118164062]","[1.0531539916992188, 543.5618896484375]","[352.8749084472656, 508.9521789550781]","[0.0, 0.0]","[467.2215270996094, 768.4134521484375]","[92.73300170898438, 779.440185546875]","[288.49310302734375, 785.3600463867188]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
42,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[370.04388427734375, 17.28570556640625]","[87.3211898803711, 221.2174072265625]","[348.4107971191406, 206.80274963378906]","[110.04293060302734, 560.8232421875]","[399.296630859375, 530.7559814453125]","[0.0, 0.0]","[483.59930419921875, 769.8788452148438]","[136.92274475097656, 781.647216796875]","[315.9252014160156, 786.3641967773438]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
43,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[411.65386962890625, 32.6231689453125]","[106.5402603149414, 227.81231689453125]","[387.298583984375, 215.7012176513672]","[0.0, 0.0]","[411.76104736328125, 526.7266845703125]","[0.0, 0.0]","[504.74114990234375, 757.7249755859375]","[154.9849853515625, 768.3963623046875]","[348.4212951660156, 775.881103515625]","[0.0, 0.0]","[472.22076416015625, 1047.443603515625]","[0.0, 0.0]","[0.0, 0.0]"
44,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[426.4779052734375, 40.20501708984375]","[148.11026000976562, 246.27488708496094]","[420.8627014160156, 230.75653076171875]","[0.0, 0.0]","[441.29803466796875, 530.298095703125]","[0.0, 0.0]","[525.48291015625, 762.48876953125]","[194.78866577148438, 789.0474853515625]","[385.56072998046875, 793.9549560546875]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
45,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[441.9173583984375, 49.779052734375]","[194.26290893554688, 253.63848876953125]","[448.14166259765625, 233.2733917236328]","[172.73452758789062, 565.6904296875]","[456.40985107421875, 524.6263427734375]","[0.0, 0.0]","[548.18408203125, 763.1058349609375]","[222.7926025390625, 769.8787841796875]","[392.4853515625, 772.9989013671875]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
46,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[487.57305908203125, 61.221221923828125]","[226.83531188964844, 256.8292236328125]","[477.768798828125, 243.89698791503906]","[228.457763671875, 566.832763671875]","[500.1534423828125, 545.3590087890625]","[0.0, 0.0]","[562.4613037109375, 776.9302368164062]","[260.4980163574219, 772.2044677734375]","[435.39794921875, 775.29443359375]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
