0,bed,302,646,1505,928
1,bed,302,646,1505,928
3,bed,302,646,1505,928
4,bed,301,645,1504,928
5,bed,302,645,1504,927
6,bed,302,646,1504,927
7,bed,302,645,1504,926
8,bed,302,645,1504,926
9,bed,302,644,1504,925
10,bed,301,644,1504,925
11,bed,302,645,1504,927
12,bed,302,645,1505,927
13,bed,302,646,1506,929
14,bed,302,645,1504,927
15,bed,302,645,1504,927
16,bed,302,644,1504,926
17,bed,303,646,1506,929
18,bed,303,646,1506,929
20,bed,302,644,1504,925
21,bed,302,646,1506,929
22,person,1704,722,1919,868
23,person,0,5,218,1063
23,bed,303,645,1505,930
24,person,1,4,301,1060
24,bed,303,646,1504,930
25,person,1,3,374,1061
25,bed,301,646,1504,930
26,person,2,3,432,1064
27,person,3,3,484,1064
28,person,2,3,519,1065
29,person,2,3,559,1064
29,person,1702,720,1919,868
30,person,2,3,589,1064
31,person,2,4,599,1065
32,person,3,3,604,1064
33,person,2,2,610,1062
34,person,2,3,611,1062
35,person,2,2,613,1062
36,person,2,2,622,1064
37,person,2,2,637,1067
38,person,4,2,652,1066
38,person,1703,720,1919,868
39,person,3,1,660,1064
39,person,1702,720,1919,867
40,person,3,2,673,1066
41,person,1,1,681,1066
42,person,1,1,689,1068
43,person,0,2,697,1068
44,person,0,2,707,1069
45,person,2,1,734,1069
46,person,1,2,754,1070
47,person,14,2,760,1072
48,person,37,2,770,1070
49,person,0,2,788,1068
50,person,1,0,810,1067
51,person,106,0,835,1067
52,person,145,1,855,1068
53,person,198,2,868,1070
54,person,263,1,881,1067
55,person,353,0,893,1064
56,person,436,0,910,1063
57,person,421,0,915,1066
58,person,393,1,923,1065
59,person,360,1,930,1065
60,person,345,1,935,1065
61,person,336,1,942,1062
62,person,341,1,951,1057
63,person,360,2,969,1038
64,person,390,1,979,1025
65,person,432,2,985,1016
65,person,1702,720,1919,870
66,person,493,1,995,994
67,person,521,1,988,955
68,person,544,1,998,917
69,person,551,1,1039,904
70,person,554,1,1108,900
71,person,555,22,1173,904
72,person,555,63,1216,905
73,person,555,93,1246,906
74,person,562,118,1268,907
75,person,561,159,1282,906
76,person,553,180,1296,907
77,person,545,208,1309,906
78,person,540,227,1314,903
79,person,537,251,1315,901
79,person,1702,718,1919,870
80,person,538,271,1324,894
81,person,541,279,1332,884
82,person,541,292,1339,886
83,person,533,313,1341,888
84,person,521,332,1345,896
85,person,507,361,1351,888
86,person,493,376,1352,843
87,person,475,388,1345,830
88,person,458,395,1331,836
89,person,454,405,1307,855
89,person,1702,719,1919,870
90,person,450,421,1307,859
90,person,1701,719,1919,870
91,person,450,438,1313,855
91,person,1701,720,1919,870
92,person,455,460,1313,847
92,person,1701,720,1919,870
93,person,457,482,1313,833
93,person,1702,719,1919,870
94,person,461,506,1309,831
94,person,1702,720,1919,870
95,person,452,521,1307,819
95,person,1702,721,1919,870
96,person,443,529,1309,803
96,person,1700,719,1919,869
97,person,443,526,1313,791
97,person,1702,720,1919,869
98,person,444,523,1317,784
98,person,1702,720,1919,869
99,person,437,521,1319,786
99,person,1702,721,1919,870
100,person,435,523,1320,792
100,person,1702,720,1919,869
101,person,437,522,1320,804
101,person,1702,721,1919,870
102,person,438,521,1321,813
102,person,1701,719,1918,869
103,person,438,521,1323,813
103,person,1701,721,1919,870
104,person,439,520,1325,814
104,person,1702,721,1919,870
105,person,440,519,1326,815
105,person,1702,720,1918,870
106,person,442,519,1328,815
106,person,1702,720,1918,870
107,person,442,518,1329,816
107,person,1702,719,1918,870
108,person,444,516,1330,816
108,person,1702,719,1918,870
109,person,444,516,1332,815
109,person,1703,719,1919,869
110,person,446,515,1334,815
110,person,1702,719,1919,870
111,person,444,513,1332,814
111,person,1702,719,1919,869
112,person,445,509,1330,813
112,person,1702,719,1918,869
113,person,447,509,1330,813
113,person,1702,719,1918,869
114,person,447,514,1329,812
114,person,1702,719,1918,869
115,person,448,517,1328,813
115,person,1702,720,1918,869
116,person,448,522,1327,814
116,person,1702,720,1918,869
117,person,449,526,1324,814
118,person,449,533,1323,814
119,person,448,543,1321,814
120,person,449,550,1320,814
121,person,448,558,1318,812
121,bed,303,654,1512,914
122,person,448,565,1318,812
122,bed,302,654,1512,912
123,person,448,564,1318,811
124,person,450,563,1319,810
125,person,451,561,1320,809
126,person,452,563,1322,810
127,person,453,561,1323,812
128,person,453,567,1324,812
129,person,452,569,1324,812
130,person,453,571,1324,811
131,person,454,570,1324,810
132,person,452,571,1324,810
133,person,447,573,1324,810
134,person,461,576,1325,810
135,person,450,576,1326,810
136,person,431,576,1326,810
137,person,447,576,1327,810
138,person,450,575,1327,810
139,person,449,575,1326,810
140,person,449,575,1327,810
141,person,448,575,1327,810
142,person,449,575,1327,810
143,person,449,576,1327,810
144,person,449,575,1327,810
144,person,1702,718,1919,869
145,person,437,575,1328,810
145,person,1702,718,1919,869
146,person,432,575,1328,810
147,person,428,575,1328,810
147,person,1702,719,1919,870
148,person,426,576,1328,810
149,person,424,576,1327,810
150,person,426,576,1328,810
151,person,427,576,1327,810
152,person,428,576,1327,810
153,person,429,576,1327,810
154,person,428,576,1327,810
155,person,417,575,1327,810
156,person,425,574,1328,809
157,person,427,574,1328,809
157,person,1702,720,1918,869
158,person,417,574,1328,810
159,person,425,575,1328,810
159,person,1702,719,1918,869
160,person,422,575,1328,810
160,person,1702,719,1918,869
161,person,423,574,1328,810
161,person,1702,719,1918,869
162,person,422,575,1328,810
162,person,1702,719,1918,869
163,person,418,574,1328,810
163,person,1702,719,1918,869
164,person,416,574,1328,810
164,person,1702,719,1919,869
165,person,422,575,1328,810
165,person,1702,719,1919,869
166,person,420,575,1328,810
166,person,1702,719,1919,870
167,person,420,575,1328,810
167,person,1702,719,1919,869
168,person,421,574,1328,810
168,person,1702,719,1919,869
169,person,422,574,1328,810
169,person,1702,719,1919,869
170,person,418,574,1328,810
170,person,1702,720,1919,869
171,person,412,574,1329,810
171,person,1701,719,1919,869
172,person,413,573,1329,810
172,person,1701,718,1919,869
173,person,427,570,1329,810
173,person,1701,718,1919,869
174,person,414,572,1329,810
174,person,1700,717,1919,867
175,person,425,570,1330,809
175,person,1700,716,1919,867
176,person,431,569,1330,808
176,person,1701,717,1919,867
177,person,445,563,1330,808
177,person,1701,717,1919,869
178,person,464,550,1331,806
178,person,1702,717,1919,869
179,person,474,537,1333,805
179,person,1701,717,1919,867
180,person,482,525,1333,804
180,person,1701,717,1919,867
181,person,488,509,1335,801
181,person,1702,718,1919,869
182,person,494,492,1340,798
182,person,1701,718,1919,867
183,person,502,477,1342,795
184,person,504,460,1350,792
185,person,527,454,1354,787
186,person,507,450,1354,784
187,person,489,444,1355,778
188,person,494,437,1363,766
188,person,1700,717,1919,867
189,person,509,429,1363,758
190,person,525,427,1356,750
190,person,1702,720,1918,869
191,person,552,426,1350,747
192,person,559,427,1343,747
193,person,568,430,1342,768
194,person,572,430,1342,779
195,person,577,435,1332,788
196,person,578,440,1334,789
196,bed,303,641,1512,921
197,person,578,446,1344,794
197,bed,302,641,1511,921
198,person,575,452,1344,795
198,bed,303,640,1512,922
199,person,575,458,1345,801
200,person,572,465,1361,807
201,person,567,472,1368,820
202,person,552,478,1364,831
203,person,534,483,1351,843
204,person,527,489,1339,861
205,person,522,488,1340,868
206,person,521,488,1342,877
207,person,525,479,1339,878
208,person,526,462,1331,878
209,person,527,438,1319,878
210,person,527,403,1304,879
211,person,528,366,1287,877
