0,bed,282,652,1544,1020
0,chair,1629,1013,1919,1077
1,chair,1629,1013,1919,1077
1,bed,281,652,1544,1019
2,chair,1629,1013,1919,1077
3,chair,1629,1013,1919,1077
3,bed,281,652,1544,1020
4,chair,1629,1013,1919,1077
5,chair,1629,1013,1919,1077
6,chair,1629,1013,1919,1077
7,chair,1629,1013,1919,1077
8,chair,1629,1013,1919,1077
9,chair,1629,1013,1919,1077
10,chair,1629,1013,1919,1077
11,chair,1629,1013,1919,1077
12,chair,1629,1013,1919,1076
13,chair,1629,1013,1919,1076
14,chair,1629,1013,1919,1077
15,chair,1629,1013,1919,1077
16,chair,1629,1013,1919,1077
17,chair,1629,1013,1919,1077
18,chair,1629,1013,1919,1077
19,chair,1629,1014,1919,1078
20,chair,1629,1014,1919,1078
21,person,1,3,311,1061
21,chair,1629,1014,1919,1077
22,person,1,4,392,1062
22,chair,1629,1014,1919,1077
23,person,2,3,459,1063
23,chair,1629,1014,1919,1077
24,person,2,3,545,1062
24,chair,1629,1014,1919,1077
25,person,4,3,612,1062
25,chair,1629,1014,1919,1077
26,person,2,6,665,1062
26,chair,1629,1014,1919,1077
27,person,4,5,723,1062
27,chair,1629,1013,1919,1077
28,person,4,3,775,1062
28,chair,1629,1013,1919,1078
29,person,3,3,823,1063
29,chair,1629,1013,1919,1077
30,person,1,1,862,1063
30,chair,1629,1013,1919,1077
31,person,3,2,894,1064
31,chair,1629,1013,1918,1078
32,person,12,1,924,1063
32,chair,1629,1014,1919,1077
33,person,88,1,955,1062
33,chair,1629,1014,1919,1077
34,person,262,1,986,1063
34,chair,1629,1014,1919,1077
35,person,308,1,1014,1063
35,chair,1629,1013,1919,1077
36,person,352,1,1038,1063
36,chair,1629,1013,1919,1077
37,person,397,1,1061,1064
37,chair,1629,1013,1919,1077
38,person,433,1,1080,1065
38,chair,1629,1013,1919,1077
39,person,475,1,1096,1066
39,chair,1629,1014,1919,1077
40,person,512,1,1111,1065
40,chair,1629,1013,1919,1077
41,person,548,1,1130,1069
41,chair,1629,1013,1919,1077
42,person,570,1,1159,1066
42,chair,1629,1013,1919,1077
43,person,576,0,1173,1061
43,chair,1629,1013,1919,1077
44,person,597,2,1194,1055
44,chair,1629,1013,1919,1077
45,person,617,0,1202,1060
45,chair,1629,1013,1919,1077
46,person,643,0,1207,1060
46,chair,1629,1013,1919,1077
47,person,665,1,1204,1062
47,chair,1628,1013,1918,1077
48,person,678,2,1211,1067
48,chair,1629,1013,1919,1077
49,person,684,0,1221,1065
49,chair,1629,1013,1919,1077
50,person,647,1,1221,1064
50,chair,1629,1013,1919,1077
51,person,623,1,1223,1065
51,chair,1629,1013,1919,1077
52,person,607,1,1325,1061
52,chair,1628,1013,1918,1077
53,person,596,2,1380,1057
53,chair,1628,1013,1918,1077
54,person,587,1,1387,1007
55,person,580,2,1390,977
55,chair,1628,1013,1918,1077
56,person,581,17,1386,980
56,chair,1628,1013,1919,1077
57,person,577,56,1377,981
57,chair,1629,1013,1918,1078
58,person,556,98,1340,983
58,chair,1628,1013,1919,1076
59,person,539,134,1296,986
59,chair,1628,1013,1918,1078
60,person,521,186,1232,986
60,chair,1628,1013,1918,1078
61,person,504,230,1221,988
61,chair,1628,1013,1918,1078
62,person,493,278,1215,989
62,chair,1628,1013,1918,1077
63,person,492,310,1189,986
63,chair,1629,1013,1919,1076
64,person,490,354,1169,982
64,chair,1628,1013,1919,1076
64,person,1697,713,1919,867
65,person,481,382,1156,978
65,chair,1628,1013,1919,1077
66,person,457,403,1148,973
66,chair,1628,1013,1919,1077
67,person,463,429,1226,961
67,chair,1629,1013,1919,1077
68,person,465,453,1252,947
68,chair,1628,1014,1919,1077
68,person,1695,713,1918,866
69,person,464,476,1295,776
69,chair,1628,1014,1919,1076
69,person,1696,713,1919,866
70,person,448,495,1301,955
70,chair,1629,1014,1919,1076
71,person,424,506,1327,978
72,person,422,531,1346,1010
73,person,423,538,1357,1019
74,person,440,552,1365,1014
75,person,446,560,1375,1011
76,person,431,565,1379,1009
77,person,446,568,1383,1008
78,person,460,573,1388,1007
78,chair,1629,1013,1919,1077
79,person,459,573,1395,1006
80,person,459,574,1400,997
80,person,1697,713,1919,867
81,person,448,571,1412,978
82,person,444,558,1423,959
83,person,442,521,1432,936
84,person,439,507,1440,906
85,person,441,495,1441,869
86,person,443,485,1440,847
86,person,1696,711,1919,867
87,person,440,472,1445,832
87,person,1696,712,1919,866
88,person,445,459,1441,838
88,person,1697,712,1918,867
89,person,456,454,1444,840
89,person,1697,712,1918,867
90,person,460,450,1445,839
90,person,1696,712,1918,867
90,chair,1629,1013,1919,1076
91,person,459,449,1446,841
91,person,1696,712,1918,867
91,chair,1629,1013,1919,1076
92,person,463,450,1446,840
92,person,1695,712,1918,867
93,person,466,453,1448,834
93,person,1695,712,1919,867
94,person,461,459,1449,834
94,person,1696,713,1919,867
95,person,631,459,1446,840
95,person,1697,713,1918,867
96,person,619,469,1445,840
96,person,460,475,803,732
96,person,1696,713,1918,867
97,person,460,482,803,734
97,person,643,516,1446,840
97,person,1696,712,1919,866
98,person,460,501,791,735
98,person,648,558,1448,840
98,person,1696,713,1919,866
99,person,458,530,1449,839
100,person,458,561,1454,840
101,person,456,571,1459,840
102,person,455,576,1461,845
102,chair,1628,1013,1919,1075
103,person,455,575,1459,868
103,chair,1629,1013,1919,1076
104,person,454,575,1479,867
105,person,451,572,1475,863
106,person,453,570,1475,863
106,chair,1628,1013,1919,1075
107,person,449,569,1475,864
107,chair,1628,1014,1918,1076
108,person,445,564,1474,864
109,person,437,559,1471,865
110,person,429,554,1466,866
111,person,423,554,1463,865
112,person,412,553,1459,865
113,person,405,561,1457,866
114,person,401,569,1457,866
114,person,1696,713,1919,866
115,person,401,574,1459,867
115,person,1696,713,1919,866
116,person,404,574,1459,868
116,person,1697,713,1919,866
117,person,407,569,1461,868
117,person,1696,714,1919,866
118,person,408,569,1462,868
118,person,1697,713,1919,867
119,person,409,568,1463,869
119,person,1697,714,1919,867
120,person,410,568,1463,869
120,person,1697,713,1919,867
121,person,411,569,1463,869
121,person,1697,713,1919,867
122,person,413,570,1463,869
123,person,413,570,1463,869
124,person,413,570,1463,869
125,person,416,570,1463,869
126,person,420,570,1463,868
126,person,1696,712,1919,867
126,chair,1628,1013,1919,1076
127,person,426,571,1463,868
127,person,1696,712,1919,867
128,person,426,571,1462,869
128,person,1696,713,1919,867
129,person,430,571,1463,868
130,person,432,575,1462,867
130,chair,1628,1013,1919,1076
131,person,437,575,1462,867
132,person,445,574,1462,867
133,person,448,574,1462,867
133,chair,1629,1013,1919,1076
134,person,454,574,1459,869
134,chair,1629,1013,1919,1076
135,person,455,574,1459,869
135,chair,1629,1013,1919,1076
136,person,457,574,1459,869
136,chair,1629,1013,1919,1076
137,person,457,574,1459,869
137,chair,1629,1013,1919,1077
138,person,456,575,1459,869
138,chair,1629,1013,1919,1077
139,person,454,575,1459,869
139,chair,1629,1013,1919,1077
140,person,453,575,1459,869
141,person,456,571,1463,870
141,chair,1628,1013,1919,1076
142,person,455,570,1464,869
142,person,1696,712,1918,867
143,person,454,570,1463,869
143,person,1696,712,1918,867
144,person,453,570,1463,869
144,person,1696,713,1918,867
145,person,453,570,1461,868
145,person,1696,712,1918,866
146,person,454,572,1454,868
146,person,1696,712,1918,866
147,person,457,563,1453,868
147,person,1696,712,1918,866
148,person,457,553,1456,865
148,person,1695,713,1918,866
149,person,459,534,1454,865
149,person,1695,713,1918,866
150,person,463,517,1451,864
150,person,1695,713,1918,866
151,person,465,500,1448,864
151,person,1695,713,1918,866
152,person,477,484,1446,864
152,person,1695,713,1918,867
153,person,486,469,1445,863
153,person,1695,713,1919,866
154,person,493,456,1445,863
154,person,1695,713,1918,867
154,couch,280,657,1535,993
155,person,502,445,1445,860
156,person,519,434,1444,859
156,couch,279,650,1536,992
157,person,531,425,1443,857
158,person,558,417,1442,856
159,person,572,403,1435,854
160,person,565,392,1428,852
160,chair,1629,1013,1919,1077
161,person,557,382,1419,851
161,chair,1629,1013,1919,1077
162,person,549,371,1406,851
162,chair,1629,1013,1919,1077
163,person,547,366,1401,850
163,chair,1628,1013,1919,1077
164,person,552,361,1392,853
164,chair,1628,1013,1918,1078
165,person,565,357,1374,863
165,chair,1628,1013,1918,1078
166,person,571,351,1372,870
166,chair,1628,1013,1918,1076
167,person,582,348,1355,871
168,person,583,347,1341,872
169,person,594,347,1323,876
170,person,605,348,1301,886
171,person,614,348,1269,898
172,person,622,350,1237,919
173,person,625,352,1216,943
173,person,1695,714,1918,867
174,person,628,354,1182,972
175,person,632,355,1154,999
176,person,638,357,1136,1034
177,person,646,360,1134,1034
177,person,1697,715,1918,867
178,person,652,368,1136,1034
179,person,646,379,1132,1032
180,person,635,387,1133,1031
181,person,624,390,1133,1024
181,chair,1627,1013,1919,1076
182,person,614,389,1133,1034
183,person,604,386,1133,1056
184,person,593,381,1133,1066
185,person,576,377,1138,1068
185,chair,1628,1013,1919,1077
186,person,562,372,1145,1068
186,chair,1629,1013,1919,1077
187,person,554,370,1154,1069
187,chair,1629,1013,1919,1077
188,person,550,367,1165,1068
189,person,552,359,1180,1067
189,chair,1629,1013,1919,1077
190,person,559,343,1196,1065
191,person,574,319,1202,1062
191,chair,1628,1014,1919,1077
192,person,587,287,1206,1057
193,person,566,237,1207,1051
194,person,551,186,1205,1044
195,person,524,93,1203,1041
196,person,493,12,1216,1041
197,person,468,2,1319,1040
198,person,463,0,1377,1045
199,person,582,4,1421,1042
200,person,557,2,1424,1044
200,chair,1629,1013,1919,1077
201,person,533,2,1417,1055
202,person,523,2,1384,1062
202,chair,1629,1013,1919,1077
203,person,510,3,1337,1059
203,chair,1629,1013,1919,1077
204,person,478,2,1287,1059
204,chair,1629,1013,1919,1077
205,person,376,3,1219,1059
205,chair,1629,1013,1919,1077
206,person,239,3,1162,1062
206,chair,1629,1013,1919,1077
207,person,145,3,1111,1062
208,person,88,3,1072,1063
209,person,1,3,1015,1064
209,chair,1629,1013,1919,1077
210,person,0,2,980,1065
210,chair,1628,1013,1919,1077
211,person,1,3,854,1063
211,chair,1628,1013,1919,1077
212,person,0,2,736,1062
212,chair,1628,1013,1918,1078
213,person,1,2,624,1060
213,chair,1628,1013,1918,1078
214,person,1,2,594,1061
