2,"[1810.242919921875, 773.8536987304688]","[1827.20947265625, 766.551025390625]","[1813.8885498046875, 759.68701171875]","[1862.61376953125, 784.847900390625]","[0.0, 0.0]","[1835.501220703125, 828.4976806640625]","[1809.2080078125, 805.2006225585938]","[1786.423583984375, 826.9235229492188]","[1747.188232421875, 810.0933837890625]","[1771.1773681640625, 810.3563232421875]","[1778.028076171875, 823.820556640625]","[1805.76806640625, 878.447021484375]","[1784.6810302734375, 870.3897705078125]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
3,"[1814.2108154296875, 775.5049438476562]","[1832.560546875, 768.50439453125]","[1815.361572265625, 760.38720703125]","[1864.9443359375, 786.2997436523438]","[1826.7154541015625, 765.1638793945312]","[1844.26171875, 827.974609375]","[1792.44189453125, 801.6612548828125]","[1820.20068359375, 824.6614990234375]","[1740.684814453125, 806.7771606445312]","[1818.4647216796875, 807.7059326171875]","[1792.163818359375, 823.2252197265625]","[1809.453125, 876.059814453125]","[1772.2012939453125, 867.153076171875]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
4,"[1811.872802734375, 775.7467041015625]","[1829.488525390625, 768.4161376953125]","[1815.4295654296875, 760.613037109375]","[1863.7958984375, 787.060791015625]","[0.0, 0.0]","[1829.285888671875, 829.6591186523438]","[1805.3514404296875, 803.281494140625]","[1775.442138671875, 825.3111572265625]","[1741.9171142578125, 805.1832275390625]","[1764.134765625, 811.361572265625]","[1779.2347412109375, 822.0151977539062]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
5,"[1811.444091796875, 774.8463134765625]","[1828.2509765625, 767.916748046875]","[1815.308837890625, 760.3695068359375]","[1861.664306640625, 785.5086669921875]","[0.0, 0.0]","[1827.793212890625, 826.830078125]","[1808.7216796875, 801.13671875]","[1775.44677734375, 827.66064453125]","[1748.2408447265625, 807.66357421875]","[1763.465576171875, 815.425048828125]","[1780.329833984375, 824.6170654296875]","[1795.670166015625, 872.5765380859375]","[1779.1658935546875, 863.9703369140625]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
6,"[1811.23095703125, 774.80615234375]","[1828.2491455078125, 767.905517578125]","[1814.2421875, 760.6888427734375]","[1862.2818603515625, 785.9464111328125]","[0.0, 0.0]","[1838.12890625, 828.5773315429688]","[1806.68896484375, 803.96630859375]","[1797.45166015625, 828.4520874023438]","[1750.0447998046875, 809.7205810546875]","[1783.60791015625, 813.4766845703125]","[1782.039306640625, 825.510986328125]","[1804.444580078125, 875.6053466796875]","[1780.18212890625, 866.6051025390625]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
8,"[1811.31982421875, 776.0550537109375]","[1828.1993408203125, 769.414306640625]","[1815.333740234375, 761.6515502929688]","[1861.3134765625, 786.92529296875]","[0.0, 0.0]","[1827.911376953125, 827.5555419921875]","[1810.6962890625, 800.6270141601562]","[1776.962158203125, 829.1693115234375]","[1753.2744140625, 806.4058227539062]","[1762.4959716796875, 814.34619140625]","[1779.83154296875, 822.00634765625]","[1795.039306640625, 869.7242431640625]","[1779.610107421875, 860.3590087890625]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
9,"[1811.470703125, 775.8876953125]","[1828.181396484375, 769.0372314453125]","[1814.9769287109375, 761.6400146484375]","[1861.941650390625, 786.5689697265625]","[0.0, 0.0]","[1834.440673828125, 828.3989868164062]","[1811.351318359375, 801.9888916015625]","[1785.2838134765625, 830.8369140625]","[1753.56396484375, 808.0651245117188]","[1764.4603271484375, 816.5343017578125]","[1778.99658203125, 824.6508178710938]","[1799.431640625, 872.34326171875]","[1780.217529296875, 862.5404052734375]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
10,"[1812.23779296875, 775.146240234375]","[1828.8680419921875, 768.090576171875]","[1815.44384765625, 760.7783203125]","[1862.121826171875, 785.350341796875]","[0.0, 0.0]","[1833.6763916015625, 827.220458984375]","[1810.3355712890625, 801.1904296875]","[1784.181884765625, 829.673583984375]","[1752.663818359375, 807.557861328125]","[1765.8876953125, 817.8370361328125]","[1781.06982421875, 825.3157958984375]","[1800.2523193359375, 872.2589111328125]","[1780.828857421875, 862.932861328125]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
11,"[1812.997802734375, 774.979736328125]","[1830.620361328125, 768.4542236328125]","[1815.8955078125, 760.45654296875]","[1864.0263671875, 786.7203369140625]","[0.0, 0.0]","[1838.72314453125, 828.54345703125]","[1805.134033203125, 800.8143310546875]","[1798.3253173828125, 829.9766845703125]","[1749.21337890625, 807.1451416015625]","[1782.0194091796875, 813.686767578125]","[1782.86328125, 824.3031005859375]","[1802.968017578125, 873.793701171875]","[1777.059326171875, 863.6259765625]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
12,"[1815.925048828125, 775.96923828125]","[1833.116943359375, 769.677978515625]","[1818.54541015625, 761.3046875]","[1863.456298828125, 787.0358276367188]","[1833.1190185546875, 765.4996337890625]","[1831.232421875, 826.959716796875]","[1803.419921875, 797.87255859375]","[1784.2781982421875, 830.0570068359375]","[1747.537841796875, 804.338623046875]","[1767.7086181640625, 815.4521484375]","[1780.387939453125, 822.3129272460938]","[1791.9049072265625, 867.1799926757812]","[1769.67236328125, 856.8682861328125]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
13,"[1814.494140625, 776.50244140625]","[1831.677734375, 769.5660400390625]","[1816.659423828125, 762.08935546875]","[1864.1494140625, 787.0052490234375]","[1832.1405029296875, 767.7164306640625]","[1841.3133544921875, 828.697509765625]","[1802.82177734375, 802.8607177734375]","[1802.57958984375, 828.301513671875]","[1746.3944091796875, 807.9666137695312]","[1787.588134765625, 809.6787109375]","[1784.18798828125, 821.66259765625]","[1808.061279296875, 876.49951171875]","[1779.180419921875, 867.4002685546875]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
14,"[1813.988037109375, 776.9002685546875]","[1832.10009765625, 770.5888671875]","[1816.4775390625, 762.0474853515625]","[1864.838623046875, 789.2568969726562]","[1831.8907470703125, 767.3277587890625]","[1839.930419921875, 831.1287231445312]","[1803.02392578125, 802.0262451171875]","[1802.817138671875, 830.1751098632812]","[1748.09375, 806.8720703125]","[1786.853759765625, 807.403076171875]","[1780.575927734375, 821.8427734375]","[1803.229248046875, 875.6556396484375]","[1775.0584716796875, 865.013916015625]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
15,"[1814.96875, 776.3956298828125]","[1832.083984375, 769.9117431640625]","[1818.2801513671875, 761.5457763671875]","[1863.62158203125, 787.650390625]","[1836.7467041015625, 766.3193359375]","[1829.551513671875, 828.7613525390625]","[1810.00634765625, 799.622802734375]","[1779.22314453125, 829.8330078125]","[1751.985595703125, 805.1173095703125]","[1762.9764404296875, 812.630615234375]","[1776.99658203125, 822.2313232421875]","[1792.2030029296875, 872.1190795898438]","[1775.122314453125, 861.861572265625]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
16,"[1814.2130126953125, 776.2824096679688]","[1831.845703125, 770.1439819335938]","[1817.07568359375, 761.6757202148438]","[1863.9599609375, 788.341796875]","[1833.661376953125, 766.8209838867188]","[1835.6044921875, 829.73876953125]","[1808.1624755859375, 800.6998901367188]","[1796.064208984375, 831.5616455078125]","[1755.770751953125, 807.1295166015625]","[1780.014892578125, 812.1055908203125]","[1779.2984619140625, 823.8499145507812]","[1796.233154296875, 870.9395751953125]","[1774.1898193359375, 860.0789794921875]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
