Track ID,Frame Index,X,Y
12,0,0,0
12,1,0,0
12,2,0,0
12,3,0,0
12,4,0,0
12,5,0,0
12,6,0,0
12,7,0,0
12,8,0,0
12,9,0,0
12,10,0,0
12,11,0,0
12,12,0,0
12,13,0,0
12,14,0,0
12,15,0,0
12,16,0,0
12,17,0,0
12,18,0,0
12,19,0,0
12,20,0,0
12,21,0,0
12,22,0,0
12,23,0,0
12,24,0,0
12,25,0,0
12,26,0,0
12,27,0,0
12,28,0,0
12,29,0,0
12,30,0,0
12,31,0,0
12,32,0,0
12,33,0,0
12,34,0,0
12,35,0,0
12,36,0,0
12,37,0,0
12,38,0,0
12,39,0,0
12,40,0,0
12,41,0,0
12,42,0,0
12,43,0,0
12,44,0,0
12,45,0,0
12,46,0,0
12,47,0,0
12,48,0,0
12,49,0,0
12,50,0,0
12,51,0,0
12,52,0,0
12,53,0,0
12,54,0,0
12,55,0,0
12,56,0,0
12,57,0,0
12,58,0,0
12,59,0,0
12,60,0,0
12,61,0,0
12,62,0,0
12,63,0,0
12,64,0,0
12,65,0,0
12,66,0,0
12,67,0,0
12,68,0,0
12,69,0,0
12,70,0,0
12,71,0,0
12,72,0,0
12,73,0,0
12,74,0,0
12,75,0,0
12,76,0,0
12,77,0,0
12,78,0,0
12,79,0,0
12,80,0,0
12,81,0,0
12,82,0,0
12,83,0,0
12,84,0,0
12,85,0,0
12,86,0,0
12,87,0,0
12,88,0,0
12,89,0,0
12,90,0,0
12,91,0,0
12,92,0,0
12,93,0,0
12,94,0,0
12,95,0,0
12,96,0,0
12,97,0,0
12,98,0,0
12,99,0,0
12,100,0,0
12,101,0,0
12,102,0,0
12,103,0,0
12,104,0,0
12,105,0,0
12,106,0,0
12,107,0,0
12,108,0,0
12,109,0,0
12,110,0,0
12,111,3564,1078
12,112,3504,1077
12,113,3442,1078
12,114,3443,1080
12,115,3407,1086
12,116,3350,1090
12,117,3295,1097
12,118,3206,1102
12,119,3107,1109
12,120,3007,1112
12,121,2917,1110
12,122,2838,1105
12,123,2781,1104
12,124,2739,1103
12,125,2712,1102
12,126,2663,1101
12,127,2598,1098
12,128,2536,1097
12,129,2475,1100
12,130,2421,1102
12,131,2372,1103
12,132,2311,1105
12,133,2244,1112
12,134,2166,1119
12,135,2089,1126
12,136,2029,1130
12,137,1968,1133
12,138,1908,1134
12,139,1854,1133
12,140,1819,1129
12,141,1776,1119
12,142,1740,1115
12,143,1702,1115
12,144,1666,1115
12,145,1637,1115
12,146,1618,1118
12,147,1611,1119
12,148,1587,1121
12,149,1587,1123
12,150,1585,1125
12,151,1584,1126
12,152,1572,1126
12,153,1566,1125
12,154,1559,1125
12,155,1553,1124
12,156,1547,1123
12,157,1541,1124
12,158,1572,1123
12,159,1614,1121
12,160,1646,1119
12,161,1669,1121
12,162,1684,1121
12,163,1688,1118
12,164,1695,1119
12,165,1696,1119
12,166,1695,1119
12,167,1694,1116
12,168,1689,1115
12,169,1680,1114
12,170,1656,1118
12,171,1628,1120
12,172,1597,1117
12,173,1562,1116
12,174,1542,1118
12,175,1535,1120
12,176,1534,1120
12,177,1540,1116
12,178,1546,1115
12,179,1552,1115
12,180,1562,1114
12,181,1576,1114
12,182,1584,1114
12,183,1595,1112
12,184,1602,1116
12,185,1606,1116
12,186,1606,1116
12,187,1602,1116
12,188,1595,1117
12,189,1589,1118
12,190,1585,1119
12,191,1578,1122
12,192,1564,1125
12,193,1553,1126
12,194,1550,1130
12,195,1553,1131
12,196,1553,1133
12,197,1561,1134
12,198,1567,1133
12,199,1574,1134
12,200,1584,1134
12,201,1592,1133
12,202,1594,1133
12,203,1594,1133
12,204,1597,1132
12,205,1602,1131
12,206,1605,1132
12,207,1600,1132
12,208,1597,1132
12,209,1606,1132
12,210,1618,1130
12,211,1623,1131
12,212,1627,1129
12,213,1632,1130
12,214,1635,1127
12,215,1639,1128
12,216,1648,1127
12,217,1654,1124
12,218,1662,1110
12,219,1674,1102
12,220,1681,1092
12,221,1689,1084
12,222,1699,1086
12,223,1717,1101
12,224,1721,1110
12,225,1726,1110
12,226,1729,1112
12,227,1737,1112
12,228,1754,1114
12,229,1791,1115
12,230,1800,1116
12,231,1797,1117
12,232,1789,1117
12,233,1782,1118
12,234,1776,1117
12,235,1772,1117
12,236,1774,1117
12,237,1779,1118
12,238,1789,1119
12,239,1797,1119
12,240,1810,1119
12,241,1814,1119
12,242,1815,1118
12,243,1810,1118
12,244,1808,1118
12,245,1803,1119
12,246,1805,1122
12,247,1807,1126
12,248,1808,1130
12,249,1806,1135
12,250,1805,1138
12,251,1808,1139
12,252,1814,1141
12,253,1827,1141
12,254,1851,1140
