Track ID,Frame Index,X,Y
1,0,0,0
1,1,0,0
1,2,0,0
1,3,0,0
1,4,0,0
1,5,0,0
1,6,0,0
1,7,0,0
1,8,0,0
1,9,1599,533
1,10,1599,533
1,11,1599,533
1,12,1599,533
1,13,1599,533
1,14,1599,533
1,15,1599,533
1,16,1599,533
1,17,1599,533
1,18,1599,533
1,19,1599,533
1,20,1599,533
1,21,1599,533
1,22,1599,533
1,23,1599,533
1,24,1599,533
1,25,1599,533
1,26,1599,533
1,27,1599,533
1,28,1599,533
1,29,1599,533
1,30,1599,533
1,31,1599,533
1,32,1599,533
1,33,1599,533
1,34,1599,533
1,35,1599,533
1,36,1599,533
1,37,1599,533
1,38,1599,533
1,39,1599,533
1,40,829,530
1,41,829,530
1,42,829,530
1,43,829,530
1,44,829,530
1,45,829,530
1,46,829,530
1,47,829,530
1,48,829,530
1,49,829,530
1,50,829,530
1,51,829,530
1,52,829,530
1,53,829,530
1,54,741,517
1,55,738,519
1,56,738,519
1,57,734,526
1,58,732,531
1,59,730,530
1,60,730,530
1,61,730,530
1,62,730,530
1,63,730,530
1,64,730,530
1,65,730,530
1,66,730,530
1,67,730,530
1,68,730,530
1,69,730,530
1,70,730,530
1,71,730,530
1,72,730,530
1,73,730,530
1,74,730,530
1,75,730,530
1,76,730,530
1,77,756,525
1,78,756,525
1,79,756,525
1,80,765,508
1,81,768,500
1,82,771,493
1,83,771,493
1,84,771,493
1,85,771,493
1,86,771,493
1,87,771,493
1,88,771,493
1,89,771,493
1,90,771,493
1,91,771,493
1,92,771,493
1,93,771,493
1,94,771,493
1,95,771,493
1,96,771,493
1,97,771,493
1,98,771,493
1,99,771,493
1,100,771,493
1,101,771,493
1,102,771,493
1,103,771,493
1,104,771,493
1,105,771,493
1,106,771,493
1,107,771,493
1,108,771,493
1,109,771,493
1,110,771,493
1,111,771,493
1,112,771,493
1,113,771,493
1,114,771,493
1,115,771,493
1,116,771,493
1,117,771,493
1,118,771,493
1,119,771,493
1,120,771,493
1,121,771,493
1,122,771,493
1,123,771,493
1,124,771,493
1,125,771,493
1,126,771,493
1,127,771,493
1,128,771,493
1,129,771,493
1,130,771,493
1,131,771,493
1,132,771,493
1,133,771,493
1,134,771,493
1,135,771,493
1,136,771,493
1,137,771,493
1,138,771,493
1,139,771,493
1,140,771,493
1,141,771,493
1,142,771,493
1,143,771,493
1,144,771,493
1,145,771,493
1,146,771,493
1,147,771,493
1,148,771,493
1,149,771,493
1,150,771,493
1,151,771,493
1,152,771,493
1,153,771,493
1,154,773,359
1,155,770,364
1,156,766,370
1,157,766,370
1,158,766,370
1,159,766,370
1,160,744,407
1,161,744,407
1,162,744,407
1,163,744,407
1,164,744,407
1,165,744,407
1,166,744,407
1,167,744,407
1,168,744,407
1,169,744,407
1,170,744,407
1,171,744,407
1,172,744,407
1,173,744,407
1,174,744,407
1,175,744,407
1,176,744,407
1,177,744,407
1,178,744,407
1,179,744,407
1,180,744,407
1,181,744,407
1,182,744,407
1,183,744,407
1,184,744,407
1,185,744,407
1,186,744,407
1,187,744,407
1,188,744,407
1,189,744,407
1,190,744,407
1,191,744,407
1,192,744,407
1,193,744,407
1,194,744,407
1,195,744,407
1,196,744,407
1,197,744,407
1,198,744,407
1,199,744,407
1,200,744,407
1,201,744,407
1,202,744,407
1,203,744,407
1,204,744,407
1,205,744,407
1,206,744,407
1,207,744,407
1,208,744,407
1,209,744,407
1,210,744,407
1,211,744,407
1,212,744,407
1,213,683,536
1,214,683,536
1,215,683,536
1,216,683,536
1,217,683,536
1,218,683,536
1,219,683,536
1,220,683,536
1,221,683,536
1,222,683,536
1,223,821,547
1,224,838,541
1,225,854,539
1,226,871,538
1,227,888,536
1,228,911,536
1,229,911,536
1,230,911,536
1,231,995,535
1,232,995,535
1,233,995,535
1,234,995,535
1,235,995,535
1,236,995,535
1,237,995,535
1,238,995,535
1,239,995,535
1,240,995,535
1,241,995,535
1,242,995,535
1,243,995,535
1,244,1387,536
1,245,1387,536
1,246,1387,536
1,247,1387,536
1,248,1387,536
1,249,1586,535
1,250,1626,534
1,251,1626,534
1,252,1683,534
1,253,1683,534
1,254,1683,534
1,255,1683,534
1,256,1683,534
1,257,1683,534
1,258,1683,534
1,259,1683,534
1,260,1683,534
1,261,1683,534
1,262,1683,534
1,263,1683,534
1,264,1683,534
1,265,1683,534
1,266,1683,534
1,267,1683,534
1,268,1683,534
1,269,1683,534
1,270,1683,534
1,271,1683,534
1,272,1683,534
1,273,1683,534
1,274,1683,534
1,275,1683,534
1,276,1683,534
1,277,1683,534
1,278,1683,534
1,279,1683,534
1,280,1683,534
1,281,1683,534
1,282,1683,534
1,283,1683,534
1,284,1683,534
1,285,1683,534
1,286,1683,534
1,287,1683,534
1,288,1683,534
1,289,1683,534
1,290,1683,534
1,291,1683,534
1,292,1683,534
1,293,1683,534
