Track ID,Frame Index,X,Y
18,0,0,0
18,1,0,0
18,2,0,0
18,3,0,0
18,4,0,0
18,5,0,0
18,6,0,0
18,7,0,0
18,8,0,0
18,9,0,0
18,10,0,0
18,11,0,0
18,12,0,0
18,13,0,0
18,14,0,0
18,15,0,0
18,16,0,0
18,17,0,0
18,18,0,0
18,19,0,0
18,20,0,0
18,21,0,0
18,22,0,0
18,23,0,0
18,24,0,0
18,25,0,0
18,26,0,0
18,27,0,0
18,28,0,0
18,29,0,0
18,30,0,0
18,31,0,0
18,32,118,502
18,33,122,501
18,34,131,500
18,35,131,500
18,36,149,498
18,37,157,497
18,38,163,496
18,39,172,494
18,40,178,491
18,41,183,491
18,42,193,490
18,43,207,490
18,44,228,489
18,45,238,489
18,46,251,487
18,47,257,486
18,48,264,487
18,49,275,485
18,50,296,484
18,51,318,481
18,52,348,476
18,53,376,465
18,54,399,458
18,55,425,458
18,56,443,465
18,57,458,464
18,58,472,462
18,59,482,457
18,60,493,457
18,61,505,454
18,62,517,450
18,63,517,450
18,64,517,450
18,65,569,366
18,66,569,366
18,67,569,366
18,68,569,366
18,69,569,366
18,70,569,366
18,71,569,366
18,72,569,366
18,73,569,366
18,74,569,366
18,75,665,395
18,76,669,391
18,77,676,391
18,78,676,391
18,79,693,397
18,80,700,398
18,81,706,398
18,82,711,401
18,83,715,403
18,84,718,408
18,85,720,414
18,86,723,424
18,87,723,424
18,88,723,424
18,89,723,424
18,90,723,424
18,91,724,505
18,92,720,521
18,93,717,532
18,94,717,538
18,95,716,548
18,96,718,555
18,97,718,561
18,98,719,559
18,99,719,559
18,100,721,558
18,101,720,563
18,102,721,564
18,103,721,561
18,104,718,560
18,105,714,557
18,106,711,555
18,107,709,554
18,108,709,554
18,109,709,554
18,110,709,554
18,111,709,554
18,112,709,554
18,113,709,554
18,114,723,543
18,115,723,543
18,116,730,541
18,117,730,541
18,118,711,537
18,119,711,537
18,120,711,537
18,121,711,537
18,122,709,538
18,123,709,538
18,124,713,541
18,125,711,545
18,126,709,545
18,127,709,545
18,128,709,545
18,129,712,541
18,130,712,541
18,131,712,541
18,132,711,545
18,133,713,546
18,134,710,547
18,135,709,549
18,136,711,548
18,137,710,549
18,138,710,550
18,139,710,550
18,140,710,549
18,141,710,548
18,142,711,549
18,143,711,550
18,144,712,550
18,145,712,550
18,146,711,550
18,147,711,550
18,148,711,550
18,149,715,547
18,150,715,547
18,151,715,549
18,152,714,550
18,153,714,550
18,154,716,549
18,155,716,549
18,156,716,549
18,157,716,549
18,158,726,549
18,159,726,549
18,160,720,550
18,161,721,550
18,162,722,550
18,163,720,550
18,164,723,547
18,165,727,546
18,166,731,548
18,167,733,549
18,168,732,550
18,169,731,548
18,170,718,551
18,171,715,551
18,172,715,552
18,173,715,551
18,174,716,551
18,175,716,551
18,176,713,552
18,177,713,552
18,178,717,552
18,179,718,552
18,180,716,551
18,181,717,551
18,182,718,548
18,183,722,547
18,184,722,547
18,185,722,547
18,186,722,547
18,187,722,547
18,188,722,547
18,189,722,547
18,190,722,547
18,191,722,547
18,192,722,547
18,193,722,547
18,194,722,547
18,195,722,547
18,196,722,547
18,197,722,547
18,198,722,547
18,199,722,547
18,200,722,547
18,201,722,547
18,202,722,547
18,203,722,547
18,204,722,547
18,205,722,547
18,206,722,547
18,207,722,547
18,208,722,547
18,209,722,547
18,210,732,567
18,211,730,563
18,212,734,558
18,213,739,554
18,214,746,545
18,215,748,539
18,216,751,532
18,217,756,527
18,218,753,521
18,219,752,513
18,220,753,507
18,221,753,507
18,222,753,507
18,223,753,507
18,224,753,507
18,225,753,507
18,226,753,507
18,227,753,507
18,228,753,507
18,229,753,507
18,230,753,507
18,231,753,507
18,232,752,388
18,233,747,383
18,234,747,383
18,235,747,383
18,236,747,383
18,237,747,383
18,238,747,383
18,239,747,383
18,240,747,383
18,241,747,383
18,242,718,487
18,243,709,492
18,244,700,497
18,245,699,497
18,246,698,495
18,247,698,495
18,248,683,399
18,249,672,375
18,250,645,370
18,251,625,371
18,252,606,367
18,253,606,367
18,254,606,367
18,255,606,367
18,256,606,367
18,257,606,367
18,258,606,367
18,259,606,367
18,260,417,389
18,261,405,390
18,262,398,392
18,263,394,417
18,264,395,431
18,265,384,445
18,266,360,457
18,267,338,470
18,268,324,473
18,269,315,473
18,270,303,474
18,271,287,476
18,272,272,477
18,273,254,475
18,274,238,473
18,275,215,471
18,276,201,475
18,277,181,468
18,278,172,456
18,279,169,456
18,280,168,477
18,281,169,484
18,282,170,473
18,283,171,463
18,284,171,463
18,285,171,463
18,286,154,447
18,287,142,447
18,288,126,453
18,289,126,453
18,290,126,453
18,291,126,453
18,292,126,453
18,293,126,453
18,294,126,453
18,295,126,453
18,296,126,453
18,297,126,453
18,298,126,453
18,299,126,453
18,300,126,453
18,301,126,453
18,302,126,453
18,303,126,453
18,304,126,453
18,305,126,453
