Track ID,Frame Index,X,Y
1,0,1462,1081
1,1,1465,1085
1,2,1469,1085
1,3,1472,1082
1,4,1475,1082
1,5,1482,1078
1,6,1494,1077
1,7,1510,1077
1,8,1526,1074
1,9,1536,1075
1,10,1542,1077
1,11,1546,1077
1,12,1546,1077
1,13,1548,1076
1,14,1546,1075
1,15,1537,1078
1,16,1525,1078
1,17,1512,1082
1,18,1499,1081
1,19,1488,1082
1,20,1476,1083
1,21,1461,1089
1,22,1450,1088
1,23,1438,1082
1,24,1422,1080
1,25,1416,1079
1,26,1411,1082
1,27,1408,1081
1,28,1407,1079
1,29,1406,1079
1,30,1406,1079
1,31,1408,1082
1,32,1416,1081
1,33,1424,1082
1,34,1429,1082
1,35,1433,1081
1,36,1438,1079
1,37,1442,1078
1,38,1445,1077
1,39,1448,1078
1,40,1450,1077
1,41,1456,1076
1,42,1467,1074
1,43,1479,1074
1,44,1495,1078
1,45,1503,1078
1,46,1509,1076
1,47,1518,1077
1,48,1534,1077
1,49,1554,1076
1,50,1569,1075
1,51,1593,1076
1,52,1616,1077
1,53,1638,1077
1,54,1656,1073
1,55,1687,1072
1,56,1727,1073
1,57,1775,1072
1,58,1806,1074
1,59,1853,1073
1,60,1905,1076
1,61,1935,1077
1,62,1935,1077
1,63,1935,1077
1,64,2035,1084
1,65,2075,1091
1,66,2094,1095
1,67,2124,1096
1,68,2142,1095
1,69,2154,1096
1,70,2169,1098
1,71,2181,1097
1,72,2191,1100
1,73,2203,1104
1,74,2220,1105
1,75,2240,1101
1,76,2262,1100
1,77,2275,1100
1,78,2282,1103
1,79,2285,1099
1,80,2287,1099
1,81,2287,1101
1,82,2287,1103
1,83,2289,1102
1,84,2290,1103
1,85,2292,1104
1,86,2291,1104
1,87,2288,1104
1,88,2285,1103
1,89,2284,1103
1,90,2287,1102
1,91,2291,1102
1,92,2296,1102
1,93,2302,1102
1,94,2309,1101
1,95,2314,1102
1,96,2319,1102
1,97,2322,1100
1,98,2327,1099
1,99,2331,1100
1,100,2332,1100
1,101,2334,1099
1,102,2336,1099
1,103,2336,1099
1,104,2339,1099
1,105,2340,1099
1,106,2340,1099
1,107,2338,1100
1,108,2338,1100
1,109,2339,1100
1,110,2340,1098
1,111,2343,1098
1,112,2345,1099
1,113,2348,1100
1,114,2350,1100
1,115,2352,1101
1,116,2353,1101
1,117,2354,1100
1,118,2354,1100
1,119,2354,1099
1,120,2355,1099
1,121,2354,1098
1,122,2353,1099
1,123,2351,1099
1,124,2351,1097
1,125,2351,1098
1,126,2350,1098
1,127,2351,1098
1,128,2351,1098
1,129,2351,1098
1,130,2351,1098
1,131,2349,1097
1,132,2348,1099
1,133,2340,1098
1,134,2334,1100
1,135,2309,1098
1,136,2287,1098
1,137,2266,1097
1,138,2238,1097
1,139,2213,1096
1,140,2179,1093
1,141,2148,1088
1,142,2124,1081
1,143,2106,1078
1,144,2073,1077
1,145,2048,1085
1,146,1997,1079
1,147,1971,1078
1,148,1951,1084
1,149,1921,1089
1,150,1894,1094
1,151,1867,1103
1,152,1836,1106
1,153,1801,1110
1,154,1785,1112
1,155,1762,1112
1,156,1738,1110
1,157,1708,1108
1,158,1677,1106
1,159,1651,1103
1,160,1634,1102
1,161,1620,1100
1,162,1611,1099
1,163,1600,1099
1,164,1592,1102
1,165,1585,1100
1,166,1579,1102
1,167,1572,1104
1,168,1565,1105
1,169,1556,1107
1,170,1547,1107
1,171,1540,1108
1,172,1531,1108
1,173,1523,1107
1,174,1518,1106
1,175,1512,1105
1,176,1507,1105
1,177,1504,1106
1,178,1501,1106
1,179,1499,1106
1,180,1500,1106
1,181,1504,1106
1,182,1509,1105
1,183,1510,1105
1,184,1510,1105
1,185,1508,1107
1,186,1505,1106
1,187,1499,1106
1,188,1496,1106
1,189,1496,1107
1,190,1496,1105
1,191,1498,1104
1,192,1500,1103
1,193,1507,1103
1,194,1520,1104
1,195,1526,1105
1,196,1526,1104
1,197,1529,1103
1,198,1525,1104
1,199,1569,1106
1,200,1594,1104
1,201,1636,1104
1,202,1707,1104
1,203,1782,1107
1,204,1852,1111
1,205,1911,1113
1,206,1948,1112
1,207,1974,1113
1,208,1988,1115
1,209,2001,1119
1,210,2025,1126
1,211,2056,1131
1,212,2096,1133
1,213,2141,1134
1,214,2185,1133
1,215,2216,1131
1,216,2246,1122
1,217,2279,1119
1,218,2320,1118
1,219,2369,1114
1,220,2427,1111
1,221,2493,1110
1,222,2559,1108
1,223,2610,1108
1,224,2656,1110
1,225,2702,1109
