Track ID,Frame Index,X,Y
9,0,0,0
9,1,0,0
9,2,0,0
9,3,0,0
9,4,0,0
9,5,0,0
9,6,0,0
9,7,0,0
9,8,0,0
9,9,0,0
9,10,0,0
9,11,0,0
9,12,0,0
9,13,0,0
9,14,0,0
9,15,0,0
9,16,0,0
9,17,0,0
9,18,0,0
9,19,0,0
9,20,0,0
9,21,0,0
9,22,0,0
9,23,0,0
9,24,0,0
9,25,0,0
9,26,0,0
9,27,0,0
9,28,0,0
9,29,0,0
9,30,0,0
9,31,0,0
9,32,0,0
9,33,0,0
9,34,0,0
9,35,0,0
9,36,0,0
9,37,0,0
9,38,0,0
9,39,0,0
9,40,0,0
9,41,0,0
9,42,0,0
9,43,0,0
9,44,0,0
9,45,0,0
9,46,0,0
9,47,0,0
9,48,0,0
9,49,0,0
9,50,0,0
9,51,0,0
9,52,0,0
9,53,0,0
9,54,0,0
9,55,0,0
9,56,0,0
9,57,0,0
9,58,0,0
9,59,0,0
9,60,0,0
9,61,0,0
9,62,0,0
9,63,0,0
9,64,0,0
9,65,0,0
9,66,0,0
9,67,0,0
9,68,0,0
9,69,0,0
9,70,0,0
9,71,0,0
9,72,0,0
9,73,0,0
9,74,0,0
9,75,0,0
9,76,0,0
9,77,0,0
9,78,0,0
9,79,0,0
9,80,0,0
9,81,0,0
9,82,0,0
9,83,0,0
9,84,0,0
9,85,0,0
9,86,0,0
9,87,0,0
9,88,0,0
9,89,0,0
9,90,0,0
9,91,0,0
9,92,0,0
9,93,0,0
9,94,0,0
9,95,1771,535
9,96,1746,536
9,97,1718,536
9,98,1690,537
9,99,1663,536
9,100,1663,536
9,101,1663,536
9,102,1663,536
9,103,1663,536
9,104,1663,536
9,105,1663,536
9,106,1663,536
9,107,1663,536
9,108,1663,536
9,109,1663,536
9,110,1663,536
9,111,1663,536
9,112,1663,536
9,113,1663,536
9,114,1663,536
9,115,1663,536
9,116,1663,536
9,117,1663,536
9,118,1663,536
9,119,1663,536
9,120,1663,536
9,121,1663,536
9,122,1663,536
9,123,1663,536
9,124,1663,536
9,125,1663,536
9,126,1663,536
9,127,1663,536
9,128,1663,536
9,129,1663,536
9,130,1663,536
9,131,1663,536
9,132,1663,536
9,133,1663,536
9,134,1663,536
9,135,1663,536
9,136,1663,536
9,137,1663,536
9,138,1663,536
9,139,1663,536
9,140,1663,536
9,141,1663,536
9,142,1663,536
9,143,1663,536
9,144,1663,536
9,145,1663,536
9,146,1663,536
9,147,1663,536
9,148,1663,536
9,149,1663,536
9,150,1663,536
9,151,1663,536
9,152,1663,536
9,153,1663,536
9,154,1663,536
9,155,1663,536
9,156,1663,536
9,157,1663,536
9,158,1663,536
9,159,1663,536
9,160,1663,536
9,161,1663,536
9,162,1663,536
9,163,1663,536
9,164,1663,536
9,165,1663,536
9,166,1663,536
9,167,1663,536
9,168,1663,536
9,169,1663,536
9,170,1663,536
9,171,1663,536
9,172,1663,536
9,173,1663,536
9,174,1663,536
9,175,1663,536
9,176,1663,536
9,177,1663,536
9,178,1663,536
9,179,1663,536
9,180,1663,536
9,181,1663,536
9,182,773,454
9,183,773,454
9,184,773,454
9,185,783,428
9,186,787,420
9,187,789,413
9,188,793,407
9,189,796,399
9,190,799,392
9,191,806,387
9,192,806,387
9,193,806,387
9,194,806,387
9,195,806,387
9,196,806,387
9,197,806,387
9,198,806,387
9,199,806,387
9,200,806,387
9,201,806,387
9,202,806,387
9,203,806,387
9,204,806,387
9,205,806,387
9,206,806,387
9,207,806,387
9,208,806,387
9,209,806,387
9,210,806,387
9,211,806,387
9,212,806,387
9,213,806,387
9,214,806,387
9,215,806,387
9,216,806,387
9,217,806,387
9,218,806,387
9,219,806,387
9,220,806,387
9,221,806,387
9,222,806,387
9,223,806,387
9,224,806,387
9,225,806,387
9,226,806,387
9,227,806,387
9,228,806,387
9,229,806,387
9,230,806,387
9,231,806,387
9,232,806,387
9,233,806,387
9,234,806,387
9,235,806,387
9,236,806,387
9,237,806,387
9,238,806,387
9,239,806,387
9,240,806,387
9,241,806,387
9,242,806,387
9,243,806,387
9,244,806,387
9,245,806,387
9,246,806,387
9,247,806,387
9,248,806,387
9,249,806,387
9,250,806,387
9,251,806,387
9,252,806,387
9,253,806,387
9,254,806,387
9,255,806,387
9,256,806,387
9,257,806,387
9,258,806,387
9,259,806,387
9,260,806,387
9,261,806,387
9,262,806,387
9,263,806,387
9,264,806,387
9,265,806,387
9,266,806,387
9,267,806,387
9,268,806,387
9,269,806,387
9,270,806,387
9,271,806,387
9,272,806,387
9,273,806,387
9,274,806,387
9,275,806,387
9,276,806,387
9,277,806,387
9,278,806,387
9,279,806,387
9,280,806,387
9,281,806,387
9,282,806,387
9,283,806,387
9,284,806,387
9,285,806,387
9,286,806,387
9,287,806,387
9,288,806,387
9,289,806,387
9,290,806,387
9,291,806,387
9,292,806,387
9,293,806,387
9,294,806,387
9,295,806,387
9,296,806,387
9,297,806,387
9,298,806,387
9,299,806,387
9,300,806,387
9,301,806,387
9,302,806,387
9,303,806,387
9,304,806,387
9,305,806,387
9,306,806,387
9,307,806,387
9,308,806,387
9,309,806,387
9,310,806,387
9,311,806,387
9,312,806,387
9,313,806,387
9,314,806,387
9,315,806,387
9,316,806,387
9,317,806,387
9,318,806,387
9,319,806,387
9,320,806,387
9,321,806,387
9,322,806,387
9,323,806,387
9,324,806,387
9,325,806,387
9,326,806,387
9,327,806,387
9,328,806,387
9,329,806,387
9,330,806,387
9,331,806,387
9,332,806,387
9,333,806,387
9,334,806,387
9,335,806,387
9,336,806,387
9,337,806,387
9,338,806,387
9,339,806,387
9,340,806,387
9,341,806,387
9,342,806,387
9,343,806,387
9,344,806,387
9,345,806,387
9,346,806,387
9,347,806,387
9,348,806,387
9,349,806,387
9,350,806,387
9,351,806,387
9,352,806,387
9,353,806,387
9,354,806,387
9,355,806,387
9,356,806,387
9,357,806,387
9,358,806,387
9,359,806,387
9,360,806,387
9,361,806,387
9,362,806,387
9,363,806,387
9,364,806,387
9,365,806,387
9,366,806,387
9,367,806,387
9,368,806,387
9,369,806,387
9,370,806,387
9,371,806,387
9,372,806,387
9,373,806,387
9,374,806,387
9,375,806,387
9,376,806,387
9,377,806,387
9,378,806,387
9,379,806,387
9,380,806,387
9,381,806,387
9,382,806,387
9,383,806,387
9,384,806,387
9,385,806,387
9,386,806,387
9,387,806,387
9,388,806,387
9,389,806,387
9,390,806,387
9,391,806,387
9,392,806,387
9,393,806,387
9,394,806,387
9,395,806,387
9,396,806,387
9,397,806,387
9,398,806,387
9,399,806,387
9,400,806,387
9,401,806,387
9,402,806,387
9,403,806,387
9,404,806,387
9,405,806,387
9,406,806,387
9,407,806,387
