Track ID,Frame Index,X,Y
26,109,62,493
26,110,62,493
26,111,71,423
26,112,71,423
26,113,72,410
26,114,71,408
26,115,75,406
26,116,82,397
26,117,89,401
26,118,98,400
26,119,107,411
26,120,116,417
26,121,128,424
26,122,139,424
26,123,150,427
26,124,167,433
26,125,183,442
26,126,201,447
26,127,211,449
26,128,222,448
26,129,234,448
26,130,245,447
26,131,259,444
26,132,279,444
26,133,295,442
26,134,311,442
26,135,328,442
26,136,346,443
26,137,365,446
26,138,379,448
26,139,394,450
26,140,408,450
26,141,421,455
26,142,436,460
26,143,436,460
26,144,436,460
26,145,436,460
26,146,436,460
26,147,436,460
26,148,436,460
26,149,436,460
26,150,436,460
26,151,607,361
26,152,620,366
26,153,620,366
26,154,634,379
26,155,641,383
26,156,641,383
26,157,641,383
26,158,641,383
26,159,641,383
26,160,641,383
26,161,641,383
26,162,641,383
26,163,641,383
26,164,641,383
26,165,641,383
26,166,641,383
26,167,641,383
26,168,641,383
26,169,641,383
26,170,758,505
26,171,758,513
26,172,762,516
26,173,764,516
26,174,765,520
26,175,768,529
26,176,770,536
26,177,770,544
26,178,770,553
26,179,770,561
26,180,768,564
26,181,766,562
26,182,763,558
26,183,763,558
26,184,758,490
26,185,758,490
26,186,758,490
26,187,758,490
26,188,758,490
26,189,758,490
26,190,758,490
26,191,758,490
26,192,758,490
26,193,758,490
26,194,758,490
26,195,758,490
26,196,758,490
26,197,758,490
26,198,758,490
26,199,758,490
26,200,758,490
26,201,758,490
26,202,758,490
26,203,758,490
26,204,758,490
26,205,758,490
26,206,758,490
26,207,758,490
26,208,758,490
26,209,758,490
26,210,758,490
26,211,758,490
26,212,758,490
26,213,758,490
26,214,758,490
26,215,758,490
26,216,758,490
26,217,758,490
26,218,758,490
26,219,758,490
26,220,758,490
26,221,758,490
26,222,758,490
26,223,758,490
26,224,758,490
26,225,758,490
26,226,758,490
26,227,758,490
26,228,758,490
26,229,758,490
26,230,758,490
26,231,758,490
26,232,758,490
26,233,758,490
26,234,758,490
26,235,758,490
26,236,758,490
26,237,758,490
26,238,758,490
26,239,758,490
26,240,770,546
26,241,771,548
26,242,772,544
26,243,772,536
26,244,776,525
26,245,776,525
26,246,776,525
26,247,776,525
26,248,776,525
26,249,776,525
26,250,776,525
26,251,776,525
26,252,776,525
26,253,776,525
26,254,776,525
26,255,776,525
26,256,776,525
26,257,776,525
26,258,776,525
26,259,776,525
26,260,776,525
26,261,776,525
26,262,776,525
26,263,776,525
26,264,776,525
26,265,776,525
26,266,713,383
26,267,713,383
26,268,713,383
26,269,680,369
26,270,667,370
26,271,667,370
26,272,667,370
26,273,667,370
26,274,667,370
26,275,563,348
26,276,548,344
26,277,548,344
26,278,548,344
26,279,548,344
26,280,548,344
26,281,548,344
26,282,548,344
26,283,443,416
26,284,431,421
26,285,421,426
26,286,404,429
26,287,386,429
26,288,368,429
26,289,368,429
26,290,338,416
26,291,320,421
26,292,303,419
26,293,302,419
26,294,285,417
26,295,261,419
26,296,241,421
26,297,215,421
26,298,215,421
26,299,215,421
26,300,185,426
26,301,175,424
26,302,168,423
26,303,164,420
26,304,139,415
26,305,120,413
26,306,108,412
26,307,100,408
26,308,95,406
26,309,89,403
26,310,83,402
26,311,78,404
26,312,73,409
26,313,73,409
26,314,73,409
26,315,73,409
26,316,73,409
26,317,73,409
26,318,73,409
26,319,73,409
26,320,73,409
26,321,73,409
26,322,73,409
26,323,73,409
26,324,73,409
26,325,73,409
26,326,73,409
26,327,73,409
26,328,73,409
26,329,73,409
26,330,73,409
26,331,73,409
26,332,73,409
26,333,73,409
26,334,73,409
