Track ID,Frame Index,X,Y
9,0,0,0
9,1,0,0
9,2,0,0
9,3,0,0
9,4,0,0
9,5,0,0
9,6,0,0
9,7,0,0
9,8,0,0
9,9,0,0
9,10,0,0
9,11,0,0
9,12,0,0
9,13,0,0
9,14,0,0
9,15,0,0
9,16,0,0
9,17,0,0
9,18,0,0
9,19,0,0
9,20,0,0
9,21,0,0
9,22,0,0
9,23,0,0
9,24,0,0
9,25,0,0
9,26,0,0
9,27,0,0
9,28,0,0
9,29,0,0
9,30,0,0
9,31,0,0
9,32,0,0
9,33,0,0
9,34,0,0
9,35,0,0
9,36,0,0
9,37,0,0
9,38,0,0
9,39,0,0
9,40,0,0
9,41,1745,566
9,42,1726,543
9,43,1686,534
9,44,1653,533
9,45,1621,534
9,46,1604,536
9,47,1595,537
9,48,1590,535
9,49,1587,535
9,50,1585,536
9,51,1580,535
9,52,1569,535
9,53,1533,535
9,54,1499,535
9,55,1466,535
9,56,1440,533
9,57,1413,532
9,58,1365,532
9,59,1323,533
9,60,1291,532
9,61,1271,534
9,62,1256,535
9,63,1240,536
9,64,1226,537
9,65,1215,538
9,66,1209,538
9,67,1205,538
9,68,1202,539
9,69,1196,540
9,70,1190,539
9,71,1186,539
9,72,1181,539
9,73,1177,538
9,74,1177,538
9,75,1173,538
9,76,1171,538
9,77,1167,537
9,78,1159,536
9,79,1149,536
9,80,1137,537
9,81,1120,536
9,82,1103,554
9,83,1083,583
9,84,1065,611
9,85,1048,634
9,86,1035,650
9,87,1024,664
9,88,1015,673
9,89,1008,680
9,90,1005,684
9,91,1002,686
9,92,1002,686
9,93,1000,686
9,94,1001,686
9,95,1001,685
9,96,996,681
9,97,996,677
9,98,993,675
9,99,988,673
9,100,982,676
9,101,983,678
9,102,979,678
9,103,974,678
9,104,971,679
9,105,969,684
9,106,968,691
9,107,967,695
9,108,969,696
9,109,970,696
9,110,945,691
9,111,945,691
9,112,946,676
9,113,954,668
9,114,964,670
9,115,964,670
9,116,964,670
9,117,964,670
9,118,964,670
9,119,964,670
9,120,964,670
9,121,964,670
9,122,964,670
9,123,964,670
9,124,964,670
9,125,964,670
9,126,964,670
9,127,964,670
9,128,964,670
9,129,964,670
9,130,964,670
9,131,964,670
9,132,964,670
9,133,964,670
9,134,964,670
9,135,964,670
9,136,964,670
9,137,964,670
9,138,964,670
9,139,964,670
9,140,964,670
9,141,964,670
9,142,964,670
9,143,964,670
9,144,964,670
9,145,964,670
9,146,964,670
9,147,964,670
9,148,964,670
9,149,964,670
9,150,964,670
9,151,964,670
9,152,964,670
9,153,964,670
9,154,964,670
9,155,964,670
9,156,964,670
9,157,964,670
9,158,964,670
9,159,964,670
