8,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[2162.66064453125, 1376.2646484375]","[2216.224365234375, 1356.9278564453125]","[2165.630859375, 1509.870361328125]","[2195.36767578125, 1478.814697265625]","[2173.11279296875, 1507.666015625]","[2132.607421875, 1478.920166015625]"
10,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[2157.946533203125, 1376.9764404296875]","[2213.881591796875, 1360.185546875]","[2165.2158203125, 1497.9649658203125]","[2199.548095703125, 1473.775390625]","[2179.171142578125, 1477.501953125]","[2130.6904296875, 1463.656494140625]"
11,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[2153.2744140625, 1365.8387451171875]","[2216.324951171875, 1348.7374267578125]","[2162.27392578125, 1504.10009765625]","[2200.52294921875, 1480.1510009765625]","[2185.714111328125, 1468.81494140625]","[2132.771240234375, 1459.691162109375]"
12,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[2156.279296875, 1379.7294921875]","[2214.0556640625, 1362.82958984375]","[2163.3037109375, 1506.09814453125]","[2194.245849609375, 1483.35107421875]","[2179.904296875, 1479.554443359375]","[2127.55615234375, 1467.5863037109375]"
13,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[2155.24169921875, 1368.4874267578125]","[2215.711669921875, 1350.9268798828125]","[2169.12744140625, 1512.9847412109375]","[2201.2109375, 1488.0355224609375]","[2184.23486328125, 1485.7825927734375]","[2133.122802734375, 1471.2821044921875]"
18,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[2159.4189453125, 1359.24853515625]","[2225.84130859375, 1339.41015625]","[2169.443359375, 1506.7613525390625]","[2208.806640625, 1474.7314453125]","[2182.78857421875, 1485.3828125]","[2137.1181640625, 1456.931884765625]"
19,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[2158.21484375, 1343.7564697265625]","[2221.08544921875, 1324.360107421875]","[2170.109619140625, 1508.107177734375]","[2209.747802734375, 1477.095458984375]","[2179.298828125, 1476.32470703125]","[2132.68603515625, 1450.262451171875]"
20,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[2128.71240234375, 1182.191162109375]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[2157.4091796875, 1341.2200927734375]","[2232.48291015625, 1320.481201171875]","[2176.0048828125, 1516.019287109375]","[2218.3251953125, 1482.14208984375]","[2180.0263671875, 1496.032470703125]","[2140.52978515625, 1464.0977783203125]"
21,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[2163.84716796875, 1358.8900146484375]","[0.0, 0.0]","[2174.003662109375, 1501.9625244140625]","[2219.4716796875, 1472.422607421875]","[2187.423583984375, 1475.1793212890625]","[2141.31591796875, 1451.3369140625]"
22,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[2163.27490234375, 1344.283203125]","[0.0, 0.0]","[2181.3125, 1506.331298828125]","[2224.8642578125, 1472.709716796875]","[2185.556396484375, 1479.62841796875]","[2138.53759765625, 1450.465576171875]"
