0,couch,557,480,1316,1037
1,couch,570,480,1316,1036
2,couch,553,480,1317,1037
3,couch,548,480,1316,1037
4,couch,545,480,1316,1037
5,couch,547,480,1317,1036
6,couch,548,480,1317,1036
7,couch,537,480,1317,1037
8,couch,544,480,1317,1037
9,couch,550,480,1317,1036
10,couch,556,480,1317,1036
11,couch,546,480,1317,1036
12,couch,540,480,1317,1036
13,couch,531,480,1317,1037
14,couch,532,480,1317,1036
15,couch,533,480,1317,1036
16,couch,532,480,1317,1036
17,couch,536,480,1317,1036
18,couch,537,480,1317,1036
19,couch,538,480,1317,1037
20,couch,551,480,1317,1037
21,couch,540,480,1317,1037
22,couch,557,479,1318,1038
23,couch,593,478,1316,1037
23,person,0,659,164,817
24,person,0,647,192,797
24,couch,594,478,1316,1036
25,couch,610,478,1316,1036
25,person,0,655,197,797
26,person,0,5,176,1064
26,couch,542,480,1316,1036
27,couch,549,480,1316,1037
27,person,0,4,186,1066
28,person,1,3,288,1064
28,couch,551,480,1316,1036
29,person,1,3,375,1063
29,couch,595,478,1316,1036
30,person,1,3,442,1063
30,couch,598,478,1316,1036
31,person,1,3,501,1062
31,couch,558,479,1317,1036
32,person,1,2,560,1064
32,couch,600,478,1316,1036
33,person,2,2,597,1064
33,couch,602,478,1316,1036
33,chair,609,478,1315,1036
34,person,1,2,641,1064
34,couch,619,479,1315,1036
34,chair,621,478,1315,1036
35,person,0,1,675,1064
35,couch,620,479,1315,1036
35,chair,620,478,1315,1036
36,person,0,1,711,1064
36,couch,596,479,1315,1037
37,person,0,1,739,1062
37,couch,531,479,1316,1036
38,person,2,3,767,1064
38,couch,609,479,1317,1036
39,person,1,2,791,1065
39,couch,617,479,1316,1037
40,person,1,1,817,1064
40,couch,619,480,1317,1036
41,person,0,1,841,1064
41,couch,644,480,1316,1037
42,person,1,1,860,1063
42,couch,690,479,1316,1037
43,person,73,2,878,1065
43,couch,726,479,1316,1038
44,person,223,2,898,1064
44,couch,751,479,1316,1038
45,person,367,0,920,1065
45,couch,782,479,1316,990
46,person,418,1,942,1067
46,couch,200,478,1317,1065
47,person,455,0,960,1067
47,couch,860,479,1316,971
48,person,491,1,979,1067
49,person,524,1,997,1066
49,couch,724,480,1317,999
50,person,552,0,1013,1068
50,couch,733,480,1317,996
51,person,579,0,1031,1067
52,person,595,2,1055,1065
53,person,617,1,1066,1066
54,person,630,0,1076,1068
54,couch,621,480,1317,999
55,person,657,1,1089,1074
55,couch,615,482,1318,999
56,person,690,1,1108,1072
56,couch,605,496,1318,982
57,person,704,1,1125,1070
57,couch,610,525,1317,980
58,person,743,0,1143,1078
58,couch,616,535,1317,976
59,person,768,1,1163,1076
59,couch,616,528,1317,986
60,person,782,1,1183,1073
60,couch,615,527,1315,1028
61,person,789,0,1201,1071
61,couch,598,519,1316,1041
61,chair,599,521,1314,1038
62,person,801,0,1217,1070
62,chair,611,518,1318,1038
62,couch,609,518,1316,1044
63,person,811,1,1232,1066
63,couch,607,521,1317,1043
63,chair,613,523,1317,1040
64,person,822,2,1246,1068
64,couch,610,523,1318,1039
65,person,799,11,1260,1063
65,couch,615,514,1318,1043
66,person,780,20,1272,1062
67,person,771,29,1282,1061
67,chair,612,521,1318,1036
68,person,771,40,1297,1068
68,chair,613,522,1318,1037
69,person,778,49,1311,1069
69,chair,613,521,1317,1037
70,person,785,58,1319,1067
70,chair,611,521,1315,1036
71,person,794,67,1322,1065
71,chair,613,519,1315,1037
72,person,808,71,1319,1066
72,couch,614,515,1314,1048
73,person,823,74,1310,1065
73,couch,610,516,1316,1039
74,person,845,79,1300,1066
74,couch,615,515,1314,1045
75,person,874,84,1304,1068
75,couch,613,515,1316,1038
76,person,913,90,1309,1064
76,couch,615,523,1314,1042
77,person,950,98,1307,1064
77,couch,619,516,1315,1037
78,person,988,108,1307,1068
78,couch,617,510,1315,1037
79,person,982,118,1307,1070
79,couch,617,510,1316,1036
80,person,973,130,1308,1069
80,couch,616,511,1316,1036
81,person,967,140,1308,1068
81,couch,617,514,1315,1036
82,person,961,153,1310,1067
82,chair,618,517,1315,1037
83,person,949,178,1311,1069
83,chair,618,518,1315,1037
84,person,936,198,1332,1080
84,chair,617,519,1314,1037
85,person,925,221,1373,1071
85,chair,617,522,1317,1039
86,person,916,248,1398,1064
86,chair,614,523,1316,1039
87,person,909,281,1413,1059
87,chair,615,523,1316,1039
88,person,899,311,1410,1066
88,chair,616,522,1318,1036
89,person,891,343,1397,1065
89,chair,616,523,1321,1036
90,person,888,373,1374,1052
90,chair,616,523,1320,1036
91,person,882,396,1331,1043
91,chair,619,521,1318,1037
92,person,884,410,1290,1034
92,chair,616,522,1316,1037
93,person,880,415,1300,1023
93,chair,614,491,1318,1037
94,person,867,413,1307,996
94,chair,596,482,1316,1034
95,person,854,406,1299,968
95,chair,612,482,1317,1035
96,person,847,397,1287,937
96,chair,613,482,1318,1035
97,person,839,385,1285,922
97,chair,604,482,1316,1037
98,person,834,379,1286,909
98,chair,594,486,1317,1037
99,person,828,375,1287,898
99,chair,604,489,1316,1037
100,person,823,373,1286,890
100,chair,601,494,1314,1037
101,person,819,377,1282,884
101,chair,598,498,1315,1036
102,person,816,383,1280,883
102,chair,600,502,1314,1037
103,person,814,390,1279,885
103,chair,601,506,1314,1037
104,person,813,399,1279,891
104,chair,585,493,1314,1037
105,person,812,406,1281,904
105,chair,605,492,1313,1037
106,person,811,411,1282,920
106,chair,608,490,1313,1036
107,person,808,412,1285,936
107,chair,604,490,1314,1035
108,person,806,410,1287,957
108,chair,591,490,1315,1034
109,person,811,409,1282,986
109,chair,588,490,1316,1032
110,person,815,401,1274,1020
110,chair,580,489,1316,1031
111,person,815,396,1267,1053
111,chair,612,491,1315,1036
112,person,820,391,1257,1070
112,chair,619,491,1317,1037
113,person,821,388,1255,1063
113,chair,610,488,1317,1034
114,person,831,386,1259,1058
114,chair,609,488,1317,1035
115,person,840,387,1263,1051
115,chair,611,487,1317,1034
116,person,836,388,1268,1049
116,chair,605,487,1317,1034
117,person,838,389,1277,1052
117,chair,603,487,1317,1033
118,person,841,391,1277,1059
118,chair,596,487,1317,1033
119,person,834,393,1278,1067
119,chair,600,487,1317,1033
120,person,841,396,1277,1072
120,chair,595,487,1317,1033
121,person,833,400,1277,1071
121,chair,603,487,1317,1034
122,person,829,403,1278,1071
122,chair,607,488,1317,1034
123,person,833,407,1278,1070
123,chair,611,489,1316,1034
124,person,837,411,1279,1070
124,chair,618,492,1315,1037
125,person,823,413,1280,1071
125,chair,619,494,1315,1037
126,person,823,414,1281,1070
126,chair,619,493,1315,1037
127,person,824,415,1284,1069
127,chair,619,493,1315,1037
128,person,824,414,1287,1068
128,chair,618,494,1315,1037
129,person,826,412,1287,1069
129,chair,618,493,1315,1037
130,person,823,411,1287,1069
130,chair,618,492,1314,1037
131,person,822,410,1287,1070
131,chair,614,490,1316,1036
132,person,824,410,1287,1071
132,chair,613,490,1316,1036
133,person,824,410,1288,1071
133,chair,618,492,1315,1037
134,person,824,410,1287,1071
134,chair,613,490,1316,1036
135,person,824,410,1287,1071
135,chair,610,489,1316,1036
136,person,825,411,1288,1071
136,chair,613,492,1315,1037
137,person,826,411,1288,1071
137,chair,609,492,1315,1037
138,person,824,411,1288,1071
138,chair,613,492,1315,1037
139,person,824,411,1288,1071
139,chair,610,491,1315,1037
140,person,824,411,1288,1071
140,chair,600,489,1316,1036
141,person,823,411,1288,1071
141,chair,600,489,1316,1036
142,person,824,410,1288,1071
142,chair,602,489,1316,1036
143,person,824,410,1288,1071
143,chair,609,489,1316,1036
144,person,824,410,1288,1071
144,chair,604,490,1316,1036
145,person,824,410,1288,1071
145,chair,607,490,1316,1036
146,person,823,410,1288,1071
146,chair,608,490,1316,1036
147,person,823,411,1288,1071
147,chair,606,490,1316,1036
148,person,823,412,1288,1071
148,chair,610,489,1316,1036
149,person,823,412,1287,1070
149,chair,610,489,1316,1036
150,person,822,413,1287,1069
150,chair,613,489,1316,1036
151,person,820,414,1286,1067
151,chair,616,491,1315,1037
152,person,819,415,1283,1063
152,chair,608,489,1316,1034
153,person,820,414,1280,1058
153,chair,613,488,1316,1035
154,person,817,414,1278,1051
154,chair,619,488,1315,1037
155,person,819,413,1277,1042
155,chair,617,484,1317,1034
156,person,824,412,1273,1032
156,chair,616,484,1317,1034
157,person,827,410,1271,1028
157,chair,615,483,1317,1034
158,person,841,408,1271,1023
158,chair,616,482,1317,1034
159,person,844,405,1269,1020
159,chair,620,487,1316,1037
160,person,847,403,1267,1017
160,chair,620,487,1317,1037
161,person,851,400,1262,1016
161,chair,620,488,1317,1037
162,person,854,397,1259,1017
162,chair,619,488,1316,1037
163,person,849,395,1255,1018
163,chair,620,494,1316,1037
164,person,850,392,1251,1023
164,chair,618,521,1318,1037
165,person,849,393,1248,1028
165,chair,619,522,1316,1037
166,person,848,394,1247,1034
166,chair,618,523,1316,1037
167,person,847,397,1247,1042
167,chair,618,523,1316,1037
168,person,848,403,1250,1049
168,chair,617,522,1314,1037
169,person,850,410,1253,1054
169,chair,617,522,1314,1038
170,person,858,417,1255,1057
170,chair,618,522,1315,1037
171,person,867,426,1256,1063
171,chair,620,519,1316,1037
172,person,879,437,1257,1064
172,chair,620,500,1315,1038
173,person,889,447,1258,1064
173,chair,617,482,1316,1039
174,person,898,458,1258,1063
174,chair,619,480,1317,1039
175,person,906,468,1260,1062
175,chair,617,481,1316,1037
176,person,909,474,1260,1064
176,chair,614,481,1316,1037
177,person,909,472,1262,1065
177,chair,614,481,1315,1037
178,person,909,462,1264,1066
178,chair,614,479,1317,1038
179,person,910,442,1265,1065
179,chair,612,480,1316,1037
180,person,913,414,1265,1065
180,chair,613,481,1316,1037
181,person,917,380,1265,1065
181,chair,617,482,1316,1037
182,person,924,341,1266,1066
182,chair,618,497,1316,1036
183,person,931,298,1267,1066
183,chair,616,510,1317,1039
184,person,935,259,1270,1067
184,chair,612,518,1317,1038
185,person,934,215,1274,1065
185,chair,613,519,1317,1038
186,person,933,178,1282,1064
186,chair,611,519,1317,1038
187,person,939,144,1292,1064
187,chair,612,519,1315,1038
188,person,942,118,1291,1069
188,chair,613,519,1316,1038
189,person,942,97,1291,1062
189,chair,612,519,1313,1040
190,person,941,81,1291,1065
190,chair,613,517,1319,1037
191,person,939,66,1293,1064
191,chair,615,518,1319,1037
192,person,936,58,1294,1064
192,chair,613,520,1315,1041
192,couch,611,520,1313,1043
193,person,928,50,1294,1061
193,chair,614,520,1315,1040
193,couch,614,519,1314,1042
194,person,923,40,1297,1062
194,chair,613,520,1315,1040
194,couch,611,518,1314,1042
195,person,917,35,1301,1061
195,couch,609,519,1314,1041
195,chair,613,519,1320,1037
196,person,913,32,1308,1061
196,couch,605,519,1315,1041
197,person,907,31,1313,1060
197,chair,611,520,1316,1039
198,person,900,31,1319,1058
198,couch,603,515,1316,1041
198,chair,611,517,1317,1037
199,person,893,30,1319,1059
199,couch,607,514,1316,1040
199,chair,612,517,1316,1036
200,person,888,31,1317,1059
200,couch,598,512,1316,1041
200,chair,604,515,1316,1037
201,person,882,35,1311,1061
201,couch,608,513,1316,1041
202,person,877,35,1305,1062
202,couch,603,513,1315,1041
203,person,875,35,1296,1062
203,couch,602,513,1315,1041
204,person,872,33,1290,1063
204,couch,606,513,1316,1041
205,person,868,28,1285,1064
205,couch,602,513,1317,1041
206,person,864,19,1284,1063
206,couch,612,511,1317,1041
207,person,860,10,1286,1064
207,couch,614,508,1317,1040
208,person,855,1,1286,1065
208,couch,615,508,1317,1040
209,person,840,2,1288,1064
209,couch,612,513,1317,1040
210,person,831,2,1291,1062
210,couch,611,517,1316,1039
210,chair,615,524,1309,1044
211,person,822,1,1285,1066
211,couch,611,519,1315,1039
212,person,806,1,1270,1064
212,couch,616,523,1316,1041
213,person,785,1,1246,1065
213,couch,615,524,1316,1042
214,person,765,1,1238,1073
214,couch,617,530,1316,1044
215,person,749,1,1235,1069
215,chair,1151,619,1315,916
215,couch,616,528,1315,1034
216,person,733,1,1218,1072
216,couch,618,535,1316,995
217,person,717,1,1194,1073
217,couch,619,531,1316,988
218,person,701,0,1173,1070
218,couch,618,531,1317,978
219,person,686,0,1158,1075
219,couch,609,531,1316,977
220,person,668,0,1142,1077
220,couch,618,573,1317,978
221,person,653,0,1134,1073
221,couch,565,622,1319,991
222,person,633,0,1109,1070
223,person,616,0,1087,1066
224,person,587,0,1080,1066
224,couch,523,480,1318,951
225,person,550,1,1074,1065
225,couch,972,481,1317,955
226,person,515,0,1067,1064
227,person,463,0,1058,1065
228,person,417,0,1038,1064
229,person,368,1,1010,1064
229,couch,198,479,1317,1062
230,person,318,0,998,1063
230,couch,199,478,1316,1067
