27,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
28,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
29,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[22.53317642211914, 577.8834838867188]","[0.0, 0.0]","[169.6544189453125, 803.863525390625]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
30,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[13.73455810546875, 269.5003967285156]","[0.0, 0.0]","[56.01863479614258, 578.21044921875]","[0.0, 0.0]","[219.73355102539062, 791.600341796875]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
31,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[55.101966857910156, 517.85546875]","[0.0, 0.0]","[251.3090057373047, 773.6575927734375]","[0.0, 0.0]","[12.687520980834961, 681.3191528320312]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
32,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[55.681007385253906, 147.36392211914062]","[0.0, 0.0]","[88.25297546386719, 520.7138061523438]","[0.0, 0.0]","[284.2951354980469, 756.7388305664062]","[0.0, 0.0]","[40.93905258178711, 774.894287109375]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
33,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[81.97317504882812, 190.92105102539062]","[0.0, 0.0]","[127.44417572021484, 525.5564575195312]","[0.0, 0.0]","[304.47796630859375, 760.4229125976562]","[0.0, 0.0]","[63.43988800048828, 811.827880859375]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
34,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[126.38578033447266, 168.38116455078125]","[0.0, 0.0]","[161.09169006347656, 508.96966552734375]","[0.0, 0.0]","[323.11053466796875, 746.21240234375]","[58.87914276123047, 775.03369140625]","[85.16449737548828, 781.78857421875]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
35,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[176.48721313476562, 3.4262237548828125]","[0.0, 0.0]","[169.30709838867188, 163.18638610839844]","[0.0, 0.0]","[199.4352264404297, 511.23468017578125]","[0.0, 0.0]","[347.6630554199219, 751.4353637695312]","[6.990795135498047, 727.931884765625]","[113.30320739746094, 743.3221435546875]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
36,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[206.9447021484375, 0.0]","[0.0, 0.0]","[191.63385009765625, 142.87509155273438]","[0.0, 0.0]","[234.06710815429688, 503.5172424316406]","[0.0, 0.0]","[379.90228271484375, 741.9178466796875]","[62.20658874511719, 722.218505859375]","[146.7021484375, 735.6075439453125]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
37,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[241.45553588867188, 4.5643157958984375]","[0.0, 0.0]","[236.07815551757812, 154.207763671875]","[0.0, 0.0]","[280.79107666015625, 500.061767578125]","[0.0, 0.0]","[408.2344970703125, 744.3126220703125]","[36.11122512817383, 738.9376220703125]","[153.17242431640625, 754.9422607421875]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
38,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[285.6739501953125, 0.0]","[0.0, 0.0]","[252.9503631591797, 150.28500366210938]","[0.0, 0.0]","[286.0972595214844, 519.3192138671875]","[0.0, 0.0]","[429.97332763671875, 752.1172485351562]","[58.80381774902344, 760.7890625]","[196.15306091308594, 781.693603515625]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
39,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[302.0223083496094, 2.03759765625]","[0.0, 0.0]","[289.88641357421875, 153.67652893066406]","[0.0, 0.0]","[329.533935546875, 514.8373413085938]","[0.0, 0.0]","[450.1268005371094, 765.4227905273438]","[83.2188491821289, 788.5270385742188]","[203.27073669433594, 801.83642578125]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
40,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[338.9744873046875, 26.322555541992188]","[46.07038879394531, 214.37408447265625]","[336.7037353515625, 202.39105224609375]","[0.0, 0.0]","[352.2205810546875, 508.54339599609375]","[0.0, 0.0]","[468.452392578125, 768.499267578125]","[92.96897888183594, 771.2964477539062]","[286.6987609863281, 779.3486938476562]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]"
